user_id,query,domain,description,engine,emails,phones,dateOfSearch
1,производим картон,https://mkrovlya.ru,"АО «Мягкая кровля» производит картон с показателями массы 1 м2 готовой продукции от 250 до 400 г/м2. Он предназначен для оптовых покупателей, использующих его в ...",google,['sale@mkrovlya.ru'],['+78462121338'],30-08-2025 18:40:30
1,производим картон,https://industriation.ru,"Рекомендации по применению смазки на фабриках по производству картона и бумаги. Примеры смазок, которые подходят для использования на картонном производстве ...",google,['info@industriation.ru'],['+78005507252'],30-08-2025 18:40:30
1,производим картон,https://kazbumcom.com,Балтийская целлюлоза» — один из крупнейших поставщиков целлюлозно-бумажной продукции в России и странах СНГ. Компания специализируется на оптовых поставках ...,google,['baltcell.kz@bk.ru'],['+77013151576'],30-08-2025 18:40:30
1,производим картон,https://www.antech.ru,Оборудование для производства: очистители (отдельно для легких и тяжелых включений);; узлоуловитель;; сепаратор;; мешалка;; гидроразбавитель;; мельницы ( ...,google,['zakaz@antech.ru'],"['+74952663194', '+74952874570', '+78005555570']",30-08-2025 18:40:30
1,производим картон,https://baltcell.ru,Выбрать производителя · АО «Группа Илим» · АО «Сыктывкарский ЛПК» · SFT Group · ПАО «БФ «Коммунар» · АО «Волга» ...,google,"['baltcell@baltcell.spb.ru', 'marketing@baltcell.spb.ru']","['+78002220438', '+78123202870']",30-08-2025 18:40:30
1,производим картон,https://vztm.ru,"Предлагаем производство теплоизоляционного, звукоизоляционного листового базальтового картона ОБМ-К и ОБМ-КФ(фольгированный).",google,['td-vztm@yandex.ru'],['+78005518033'],30-08-2025 18:40:30
1,производим картон,https://petrobumaga.ru,Почему мы? Разнообразный ассортимент продукции; Широчайшая складская и филиальная сеть; Собственное листорезательное и бобинорезательное производство; Высокие ...,google,['info@petrobumaga-msk.ru'],"['+74957772373', '+74957772375']",30-08-2025 18:40:30
1,производим картон,https://cartondon.com,"Apr 3, 2025 ... Компания Донская гофротара — надежный производитель картона для плоских слоев. Предлагаем прочный картон лайнер по выгодным ценам. Оперативная ...",google,['gofrotara@cartondon.com'],"['+78632191987', '+78632191990', '+78632191992', '+78632618297', '+78632618299']",30-08-2025 18:40:30
1,производим картон,https://pkf39.ru,"Характерный признак гофрированного картона – наличие гофрированного (волнообразного) слоя. Гофрокартон состоит из чередующихся плоских и гофрированных слоев, ...",google,"['office@pkf39.ru', 'press@spb.gs.ru']","['+74014336730', '+74014336732', '+78366108901']",30-08-2025 18:40:30
1,производим картон,https://vtulka-karton.ru,"Собственное производство навивочных картонных гильз, картонных уголков, картонных тубусов. Оказываем услуги резки и перемотки. Свой собственный автопарк.",google,['fkbi@mail.ru'],"['+73435978939', '+78124261668', '+78137153776']",30-08-2025 18:40:30
1,производим картон,https://kraftpack-russia.ru,"Создаем и брендируем упаковку более 9 лет · Банки и бутылки · Декоративные ящики, корзины · Наполнитель бумажный · Ленты, шнуры, бечевка · Упаковочная бумага, ...",google,['info@kraftpack-russia.ru'],['+79272307430'],30-08-2025 18:40:30
1,производим картон,https://pcbk.ru,"ПЦБК – это предприятие полного производственного цикла – от переработки сырья и производства полуфабрикатов, до выпуска и реализации готовой продукции.",google,['pcbk@pcbk.ru'],"['+73422700660', '+78005002196']",30-08-2025 18:40:30
1,производим картон,https://sveto-paper.com,Картон. Светогорский ЦБК производит четырехслойный картон с односторонним ... *кроме картона для неасептической упаковки жидких пищевых продуктов. Картон ...,google,"['compliance@svetopaper.com', 'otvet@svetopaper.com']",['+78123345730'],30-08-2025 18:40:30
1,производим картон,https://unikomm.ru,"Для получения картона из древесины используется несколько стадий обработки, начиная с превращения древесины в древесную массу и заканчивая формированием, ...",google,['business.info@unikomm.ru'],['+74996827191'],30-08-2025 18:40:30
