user_id,query,domain,description,engine,position,emails,phones,dateOfSearch
1,гравировка на металле шильдики минск,https://lazers.by,"Лазерная гравировка в Минске · +375 33 357 00 65. Пн-Пт 10-19, Сб-Вс 10-18 (Гравировка на металле и пластике, резка металла, фанеры, пластика, оргстекла). +375 ...",google,999,['lazers100@tut.by'],"['+375333570065', '+375333778182', '+375336004647']",04-09-2025 07:28:20
1,гравировка на металле шильдики минск,https://original-shop.by,"Поверхности смартфонов;; Автомобильные товары – кнопки переключателей, доски приборов;; Товары для промышленности – панели управления, таблички, шильдики на ...",google,999,['original-shop@list.ru'],"['+375257663366', '+375447663366']",04-09-2025 07:28:20
1,гравировка на металле шильдики минск,https://graver.by,"Метод нанесения изображения: гравировка, УФ-печать, плоттерная резка, широкоформатная печать, сублимация. Крепеж: саморезы, анкеры, двухсторонний скотч.",google,999,['info@graver.by'],"['+375333025655', '+375445015655', '+375445045655']",04-09-2025 07:28:20
1,гравировка на металле шильдики минск,https://pechatnja.by,"Таблички с гравировкой ; Указатели (навигационные). · Для кабинетов (указание должности, ФИО). Настольные. ; Нержавеющей стали. · Оргстекла (акрилового стекла).",google,999,['np@pechatnja.by'],"['+375298095778', '+375445948888']",04-09-2025 07:28:20
1,гравировка на металле шильдики минск,https://selectneo.by,"Это может быть любой текст с номером или логотип. Где используются металлические печати? Для опечатывания дверей;; Опечатывание тубусов;; Опечатывание сейфов, ...",google,999,['selectneo@mail.ru'],"['+375173992015', '+375296762674', '+375296767474']",04-09-2025 07:28:20
1,гравировка на металле шильдики минск,https://ligatura.by,"Используйте брендированные значки из металла как часть рекламных кампаний или маркетинговых акций. Раздавайте их на улице, в торговых центрах, чтобы привлечь ...",google,999,['info@ligatura.by'],"['+375172708375', '+375293512017']",04-09-2025 07:28:20
1,гравировка на металле шильдики минск,https://broservice.by,"металла (зажигалки, часы, ювелирные украшения, награды, брелки, жетоны, фляжки, ручки). · дерева (таблички, шкатулки,сувениры); · кожи (блокноты, визитницы, сумки ...",google,999,['lazer@broservice.by'],[],04-09-2025 07:28:20
1,гравировка на металле шильдики минск,https://stampi.by,"ГРМ - Печати, Штампы, Таблички, Лазерная гравировка. тел: (17) 270-67-71, (17) ... Металлические бирки, номерки и шильды мы изготавливаем тремя способами:.",google,999,"['3900772@mail.ru', '3900773@mail.ru']","['+375172706771', '+375172706772', '+375172706773', '+375291084696', '+375293366343', '+375293516343', '+375295516343']",04-09-2025 07:28:20
1,гравировка на металле шильдики минск,https://optimizm.by,Изготовление и печать на заказ - Значки Сердце (закатные) в Минске. Изготовление значков закатных 56 мм в Минске. Производство значков с доставкой по ...,google,999,['minsk-podarok@mail.ru'],"['+375296204255', '+375336650046']",04-09-2025 07:28:20
1,гравировка на металле шильдики минск,https://superprint.by,"Логотип может наноситься на пластиковые, деревянные и металлические ручки. При нанесении изображения на обычные шариковые ручки из пластика чаще всего ...",google,999,"['mail@superprint.by', 'shalyapina.doc@mail.ru']","['+375291998877', '+375297012012']",04-09-2025 07:28:20
1,гравировка на металле шильдики минск,https://avip.by,"Наша компания принимает заказы на гравирование рисунков на металлических предметах. Нанесение логотипа, узора, надписи возможно на платине, золоте, серебре, ...",google,999,"['avip.by@gmail.com', 'info@avip.by', 'support@megagroup.ru']","['+375293580347', '+375297718537']",04-09-2025 07:28:20
1,гравировка на металле шильдики минск,https://opart.by,"Изготовление металлических табличек методом гравертон в Минске. Подарочные и офисные таблички, маркировка, шильды, индивидуальная форма.",google,999,['opart.minsk@mail.ru'],"['+375173770030', '+375296142494']",04-09-2025 07:28:20
1,гравировка на металле шильдики минск,https://gra.by,"... velcom / Telegram +375 44 576 43 07. МТС +375 29 567 41 30. Факс +375 176 76 03 87. Изготовление металлических табличек, лазерная гравировка по металлу. © 2022.",google,999,['gra@gra.by'],"['+375295674130', '+375445764307']",04-09-2025 07:28:20
1,гравировка на металле шильдики минск,https://kopirych.by,Металлические ручки с логотипом · Ежедневники и блокноты · Ароматизаторы · Бейджи ... Таблички (печать) · Флайеры Кружки парные. Онлайн заказ. Цена печати без ...,google,999,['kopirychline@gmail.com'],['+375295005058'],04-09-2025 07:28:20
1,гравировка на металле шильдики минск,https://evolineplus.by,Заказать изготовление закатных значков диаметром ✓25мм ✓37мм ✓56мм в Минске. Печать ... ⏩ Значки металлические (закатные) – универсальный аксессуар ...,google,999,['print@evolineplus.by'],"['+375293493663', '+375296643663', '+375445534952']",04-09-2025 07:28:20
