user_id,query,domain,description,engine,emails,phones,dateOfSearch
1,картон от производителя,https://www.cartonservice.ru,"Марка картона: Мелованный или не мелованный картон, плотностью от 180 до 600 г/м2. Форма выпуска: Рулоны от 60 до 1550 мм. Листы до 1020х1200 мм",google,['karton-servis@yandex.ru'],"['+78124497485', '+79522257014']",03-09-2025 19:51:45
1,картон от производителя,https://sila-kartona.ru,... бренда — особенно если на коробке есть фирменный логотип. Картонные коробки для обуви — это один из самых популярных форматов простой и функциональной упаковки.,google,['info@sila-kartona.ru'],['+73433826426'],03-09-2025 19:51:45
1,картон от производителя,https://www.u-pack.ru,Упаковочный гофрокартон в листах оптом от производителя можно купить в компании «ГофроАльянс». Производство и продажа гофрированного картона на заказ.,google,['info@u-pack.ru'],['+74956516250'],03-09-2025 19:51:45
1,картон от производителя,https://spb.russcarton.ru,"© «RUSSCARTON» - официальный интернет-магазин производителя упаковочных материалов: картон, гофрокартон, бумага, тара и упаковка, картонные коробки ...",google,"['info@russcarton.ru', 'zakaz@russcarton.ru']","['+74957969441', '+78003011177', '+78122919999']",03-09-2025 19:51:45
1,картон от производителя,https://houpack.ru,"Фольгированный картон от Хоупак - плотный и прочный многослойный композиционный материал, обладает хладосберегающими свойствами, влагопрочностью, ...",google,['houpack@houpack.ru'],['+78001018282'],03-09-2025 19:51:45
1,картон от производителя,https://viltor.ru,"Переплётный картон листовой оптом от производителя в Москве. Выгодная покупка по низкой цене, индивидуальные скидки. Возможна продажа оптом и в розницу.",google,['viltor13@yandex.ru'],"['+74999228915', '+79661378742']",03-09-2025 19:51:45
1,картон от производителя,https://www.proletarii.ru,"Гофрированный картон (гофрокартон). Картон; Картонная тара; Упаковка ... Цены от производителя. Оптимизируем технологические процессы, чтобы предложить ...",google,"['info@proletarii.ru', 'info@russcarton.ru']","['+74952589925', '+74957969441', '+74957978791', '+78003011177', '+79999999999']",03-09-2025 19:51:45
1,картон от производителя,https://www.korobok.ru,"Картон П32 — пятислойный бурый гофрированный картон, тара из которого рассчитана на грузы значительного веса. Это автомобильные запчасти, бытовая техника, ...",google,['777@korobok.ru'],"['+74996410532', '+79255175683', '+79999999999']",03-09-2025 19:51:45
1,картон от производителя,https://zavod-fm.ru,"Россия,Воронежская область, Воронеж, ул. Торпедо, 45-В (Адрес склада выдачи и получения продукции). Адрес местонахождения головного предприятия: г. Курск. +7 ...",google,['zavod-fm@yandex.ru'],['+79601072005'],03-09-2025 19:51:45
1,картон от производителя,https://gofrocentr.ru,"Картонные коробки, гофротара, гофрокороба от производителя №1 в Санкт-Петербурге готовые в наличии и на заказ от 1 дня.",google,['gofrocentr@ya.ru'],['+78129570047'],03-09-2025 19:51:45
1,картон от производителя,https://sotapack.ru,Картон листовой | Быстрая доставка по России | Расчет стоимости в течение 5 минут | Гарантия качества | Получи консультацию уже сейчас!,google,['sales@sotapack.ru'],['+74991130029'],03-09-2025 19:51:45
1,картон от производителя,https://bazaltin.pro,"Базальтовый картон БВТМ изготавливается из базальтового волокна ‒ негорючего, экологичного, прочного материала. +7 (34145) 47-115.",google,['sigmau@mail.ru'],['+73414547115'],03-09-2025 19:51:45
