user_id,query,domain,description,engine,emails,phones,dateOfSearch
1,этикетка,https://barcoder.wbcon.ru,"Сервис BARCODER от WBCON.RU — это онлайн генератор этикеток, баркодов и штрихкодов и QR кодов. Он создан для того, чтобы упростить генерацию этикеток на ...",google,['wbcon@yandex.ru'],[],30-08-2025 11:29:24
1,этикетка,https://scanberry.ru,"May 6, 2020 ... Термотрансферные этикетки – разновидность рулонных самоклеящихся этикеток. Они нужны для нанесения штрих-кода на товар, печати информационных ...",google,"['manager@highsystem.ru', 'manager@scanberry.ru']","['+74992882709', '+74993221532', '+78006002376', '+79252177381', '+79724046790']",30-08-2025 11:29:24
1,этикетка,https://price-etiketka.ru,"У нас Вы можете заказать этикетки любого размера этикеток и типа, намотки. В наличии всегда есть этикетки стандартных размеров. Мы можем изготовить пустые ...",google,"['info@price-etiketka.ru', 'msk@price-etiketka.ru']","['+73432279538', '+73842780028', '+74722256916', '+74955874480', '+78126789520', '+78314351388', '+79781261651', '+79999999999']",30-08-2025 11:29:24
1,этикетка,https://ekfgroup.com,"Этикетка ""Внимание электрообогрев"" от производителя в Москве и других городах России. Стоимость товаров на сайте компании EKF.",google,['info@ekf.su'],['+78003338815'],30-08-2025 11:29:24
1,этикетка,https://scanport.ru,"Aug 15, 2024 ... Этикетки для «Озон» печатают на матовых или полуглянцевых бумажных самоклеящихся стикерах и наносят на внешнюю сторону упаковки товара. Они ...",google,['507@scanport.ru'],['+74959801069'],30-08-2025 11:29:24
1,этикетка,https://xn----7sbocomb5ac6abd1d1dq.xn--p1ai,"Печать этикеток в Москве на заказ. Печать самоклеящихся этикеток в рулонах на бумаге и пленке, цены от 0.9₽, звоните! Доставка по Москве и России.",google,['print@glabel.ru'],"['+74954141390', '+79850382841']",30-08-2025 11:29:24
1,этикетка,https://www.iek.ru,"Самоклеящаяся этикетка 100х100х100мм символ ""Молния"" IEK имеет характеристики: Размеры: 100х100; Информационный символ: Молния; Цвет: Желтый; ...",google,['info@iek.ru'],"['+74955422222', '+74955422227', '+78114110040', '+78514168150']",30-08-2025 11:29:24
1,этикетка,https://proton.ms,Полуглянцевая этикетка Proton 58 x 40 мм · Вид материала: Бумага · Ширина этикетки: 58 мм · Высота этикетки: 40 мм. Подробнее. От 155.54. Осталось более 60 ( ...,google,['proton@geksagon.com'],['+74951059713'],30-08-2025 11:29:24
1,этикетка,https://diglabel.ru,"Типография Цифровая Этикетка: печать самоклеящихся этикеток, наклеек и стикеров в Москве от одного экземпляра. Изготовление этикеток на любые виды продукции ...",google,['sale@diglabel.ru'],['+74957727958'],30-08-2025 11:29:24
1,этикетка,https://label4u.ru,"У нас собственное производство и печать этикеток. Занимаемся поставкой готовых изделий, принтеров и расходных материалов к ним.",google,['zakaz@label4u.ru'],"['+74951201049', '+79693470706']",30-08-2025 11:29:24
1,этикетка,https://www.officemag.ru,Этикетка ТермоЭко обладает удобными размерами 58 х 40 мм. Производится из белой бумаги высокого качества на крафтовой подложке без специального покрытия для ...,google,"['moscow@officemag.ru', 'viр@officemag.ru']","['+74956451555', '+79107444404']",30-08-2025 11:29:24
1,этикетка,https://sofmix-shop.ru,"Наша компания предлагает заказать этикетки, риббоны для печати этикеток. Бонусы. Выгодные цены. Доставка по России. Звоните: +7 (495) 120-25-64.",google,['info@sofmix.ru'],['+74951202564'],30-08-2025 11:29:24
1,этикетка,https://www.gala-poly.ru,"У нас вы можете приобрести качественные печатные лейблы на одежду. Для изготовления продукции вам необходимо будет выбрать цвет, дизайн шрифта, а также материал ...",google,['info@gala-poly.ru'],"['+74957770198', '+78005511970']",30-08-2025 11:29:24
1,этикетка,https://dalpo.pl,"Самоклеящиеся чистые этикетки в рулоне дают нашим клиентам возможность самостоятельно напечатать на них любое содержание, которое можно поместить на ...",google,['biuro@dalpo.pl'],['+48618664367'],30-08-2025 11:29:24
1,этикетка,https://meyertec.owen.ru,Держатель маркировки MTU-S2 предназначен для визуальной маркировки клеммного ряда (не отдельной клеммы). Держатель устанавливается на торцевой фиксатор ...,google,"['meyertec@owen.ru', 'sales@owen.ru', 'support@owen.ru']","['+74956411156', '+74957273016']",30-08-2025 11:29:24
1,этикетка,https://xn----8sbnbomblssufd3m.xn--p1ai,Производство и печать этикеток бумажных и синтетических. Термотрансферные и термоэтикетки для маркетплейсов и маркировки Честный знак.,google,['zakaz@термо-этикетка.рф'],['+74955325812'],30-08-2025 11:29:24
1,этикетка,https://dk-print48.ru,"Печать этикеток. Этикетка — завершающий штрих вашей продукции. ... - Простое и быстрое нанесение рекламной информации (состав, штрих-код, QR-код и т.п.).",google,"['01@dk-print48.ru', '02@dk-print48.ru', '03@dk-print48.ru', '05@dk-print48.ru']","['+74742522345', '+74742545578', '+79999999999']",30-08-2025 11:29:24
1,этикетка,https://fiestadesign.ee,Как читать этикетку обоев? Правильное чтение иконок и информации на этикетке рулона расскажет всё об обоях и позволит избежать многих ошибок.,google,['info@fiestadesign.ee'],['+37255511090'],30-08-2025 11:29:24
1,этикетка,https://www.antech.ru,"Этикетка — это эффективный способ маркировки. Она не только отражает информацию о продукте, но и может помочь выделить бренд и подтвердить оригинальность ...",google,['zakaz@antech.ru'],"['+74952663194', '+74952874570', '+78005555570']",30-08-2025 11:29:24
