user_id,query,domain,description,engine,position,emails,phones,dateOfSearch
1,изготовление этикеток,https://www.uniflex.by,"Цифровая печать этикетки · стабильность цвета в тираже · печать на матовых, прозрачных, металлизированных пленках, текстурной бумаге · скорость печати 60 ...",google,999,['info@uniflex.by'],['+375175003900'],04-09-2025 10:11:16
1,изготовление этикеток,https://etiketki.by,"Изготовление самоклеющихся этикеток и бирок с логотипом по низкой цене в Минске. Большой выбор продукции для маркировки товара, а также ярлыки, этикетки и ...",google,999,['mir@etiketki.by'],"['+375173755501', '+375291014477', '+375293755501', '+375293755502']",04-09-2025 10:11:16
1,изготовление этикеток,https://pl-shop.by,"Изготовление и печать этикеток от PL-Shop. Постоянным клиентам скидки и бонусы. ✓ Высокое качество, ✓ Сжатые сроки, ✓ Доставка по Минску. Сделать заказ ...",google,999,['info@pl-shop.by'],"['+375173969919', '+375296597655', '+375297680334']",04-09-2025 10:11:16
1,изготовление этикеток,https://www.karandash.by,"Изготовление любого вида наклеек и стикеров. Самоклеющиеся, виниловые, вырезанные по контуру, наклейки в формате визитки и другие формы. Широкоформатная печать ...",google,999,"['290@karandash.by', 'zeta@karandash.by']","['+375173290290', '+375293290290']",04-09-2025 10:11:16
1,изготовление этикеток,https://kopirych.by,"Заказать изготовление и печать этикеток в Минске с доставкой ☑️ Центр печати Копирыч на Независимости, 58. Звоните ☎️ 8 (029) 500-50-58; 8 (029) 108-50-98.",google,999,['kopirychline@gmail.com'],['+375295005058'],04-09-2025 10:11:16
1,изготовление этикеток,https://borisov-print.by,"В современном мире, где визуальное восприятие играет ключевую роль в привлечении внимания потребителей, печать и изготовление этикеток становятся важными ...",google,999,['info@borisov-print.by'],['+375293055315'],04-09-2025 10:11:16
1,изготовление этикеток,https://photovostok.com,"Онлайн-заказ на производство этикеток, наклеек, стикеров.",google,999,['foto493412@yandex.ru'],"['+375297393412', '+79999999999']",04-09-2025 10:11:16
1,изготовление этикеток,https://xn--b1aaeeabb0hpc6ae.xn--90ais,Функциональные возможности: · 40 встроенных + 10 произвольных форматов · Печать до 4-х картинок на одной этикетке · Максимальный размер до 60×80 мм · До 2-х ...,google,999,['sales@1vesovoy.by'],"['+375173880717', '+74997556597']",04-09-2025 10:11:16
1,изготовление этикеток,https://www.24print.by,"Мы изготавливаем широкий спектр этикеток: от термоэтикеток для кассовых аппаратов до дизайнерских наклеек на упаковку. Этикетки могут быть на бумаге, пластике ...",google,999,"['atletyk@mail.ru', 'info@24print.by']","['+375173276191', '+375291233535', '+375296102424', '+375296602424']",04-09-2025 10:11:16
1,изготовление этикеток,https://labelbel.by,"Высококачественная печать этикеток на разнообразном материале (плёнка полипрпиленовая, плёнка полиэтитеновая, различная бумага, ... Время изготовления. 1012 ...",google,999,"['labelbel.info@gmail.com', 'labelbelbb@mail.ru']","['+375172820311', '+375293117776', '+375293807776']",04-09-2025 10:11:16
1,изготовление этикеток,https://www.vlgroup.by,"Изготовление наклеек и этикеток на заказ малыми, средними и промышленными тиражами. Заказать этикетки или наклейки от дизайна и подготовки макета печати, до ...",google,999,['vlgroup@yandex.ru'],[],04-09-2025 10:11:16
