user_id,query,domain,description,engine,position,emails,phones,dateOfSearch
1,производитель фруктовые наполнители,https://lori-company.ru,Наша компания «Лори» специализируется на производстве и поставке пищевых фруктово-ягодных наполнителей. Со своим обширным ассортиментом наши фруктово-ягодные ...,google,999,['liko98@bk.ru'],"['+74957246813', '+79015709986', '+79017187419']",04-09-2025 10:48:56
1,производитель фруктовые наполнители,https://barline.club,Заказать фруктовые наполнители для десертов Barline. Натуральные ингредиенты ✓ Подходит для профессионального и домашнего использования ✓ Оперативная ...,google,999,['barline@barline.club'],"['+74959958955', '+78003502778']",04-09-2025 10:48:56
1,производитель фруктовые наполнители,https://akvarom.ru,Фруктовые наполнители. Компания «Акваром» предлагает большой ассортимент фруктовых наполнителей ФРУТЭКОтм для кондитерских и хлебобулочных изделий. Только ...,google,999,['zakaz@akvarom.ru'],['+74732069012'],04-09-2025 10:48:56
1,производитель фруктовые наполнители,https://svitdzhem.ru,Профессиональное производство инновационных и натуральных фруктово-ягодных наполнителей для молочной промышленности в Москве и РФ - Группа компаний ...,google,999,['yug3875326@mail.ru'],['+79604765987'],04-09-2025 10:48:56
1,производитель фруктовые наполнители,https://www.rankon.ru,"Начинки из фруктов «Ранкон» успешно применяются как в кондитерском, так и хлебобулочном производстве. В ассортименте представлены термостабильные и ...",google,999,['rankon@yandex.ru'],"['+74957555776', '+79857735583', '+79999999999']",04-09-2025 10:48:56
1,производитель фруктовые наполнители,https://www.muscatn.ru,"Фруктово-ягодные наполнители. В молочной промышленности для производства йогуртов, коктейлей, мороженого, творожных десертов и других кисломолочных ...",google,999,['muscatn@mail.ru'],"['+73833323667', '+79139107689']",04-09-2025 10:48:56
1,производитель фруктовые наполнители,https://delphillc.ru,"О компании. Подробнее. Пюре, наполнители, начинки, пищевые волокна из натуральных фруктов и ягод. Фруктово–ягодное пюре. Перейти в каталог. Фруктово–ягодные ...",google,999,['marketing@delphillc.ru'],['+79191111111'],04-09-2025 10:48:56
1,производитель фруктовые наполнители,https://stileks.ru,"Мы предлагаем качественные и функциональные фруктовые наполнители, которые позволяют производителям использовать нашу продукцию при изготовлении ...",google,999,"['89518610831@mail.ru', 'aleksandr.uskov.82@mail.ru', 'ev.vrn1103@yandex.ru']","['+79056548029', '+79081421947', '+79081498967']",04-09-2025 10:48:56
1,производитель фруктовые наполнители,https://www.zentis.ru,"Фруктово-ягодные начинки и джемы придают выпечке особый, изысканный вкус. Кондитерские изделия с фруктово-ягодной начинкой приобретают особые фруктовые нотки, ...",google,999,['zentis@zentis.ru'],['+74952763106'],04-09-2025 10:48:56
1,производитель фруктовые наполнители,https://amyl.pro,Жировые и фруктовые начинки. Крахмалы для жировых и фруктовых начинок ... производстве различных типов начинок и наполнителей. Добавление этих ...,google,999,['pisma@amyl.pro'],['+79200174095'],04-09-2025 10:48:56
1,производитель фруктовые наполнители,https://gummi.ru,О компании · История и современность · Политика в области качества · Предприятия ... Премиальные наполнители для мороженого с крупными кусочками фруктов и ягод.,google,999,['office@gummi.ru'],"['+74951200631', '+78312621854', '+78314335662', '+78314343590', '+78314343667', '+78314343898']",04-09-2025 10:48:56
