user_id,query,domain,description,engine,position,emails,phones,dateOfSearch
1,окна купить в минске,https://www.okna-pvh.by,"Недорогие окна KBE, Rehau, Salamander по низким ценам в Минске ☎ 8(029) 313-13-44. ➤ Акция - Осень 2025 ➤ Защита от детей в подарок, купи пластиковое окно ...",google,999,['dnev-svet@mail.ru'],['+375293131344'],04-09-2025 07:04:25
1,окна купить в минске,https://fabrikaokon.by,"Лучшие цены на окна ПВХ в Минске от производителя «Фабрика Окон» – ➀ гарантия качества, ➁ расчет стоимости, ➂ индивидуальный подход!",google,999,['info@fabrikaokon.by'],"['+375172727270', '+375172727271', '+375172727273', '+375293660134', '+375296670794', '+375333609763']",04-09-2025 07:04:25
1,окна купить в минске,https://magazinokon.by,"Готовые окна для вашего дома, дачи в Интернет-магазине ""Магазин окон"". Все окна уже изготовлены и можно купить на складе или заказать доставку по Минску и ...",google,999,['info@magazinokon.by'],"['+375295555528', '+375296355528', '+79123456789']",04-09-2025 07:04:25
1,окна купить в минске,https://ikomfort.by,Окна ПВХ в Минске. Окна ПВХ в Минске. от 80 руб.при оплате в рассрочку. рассрочка 0% от 3 до 12 месяцев и профессиональный монтаж · Акция на окно ПВХ в Минске.,google,999,['btm20@inbox.ru'],"['+375173006092', '+375291443322', '+375296628022', '+375296768767', '+375336168022']",04-09-2025 07:04:25
1,окна купить в минске,https://www.orbita.by,"Окна ПВХ в Минске: продажа ✔️, установка и доставка по Беларуси ⭐️. Купите пластиковые окна недорого — стоимость за квадратный метр вас порадует ⚡️!",google,999,['info@orbita.by'],"['+375173181717', '+375173381717', '+375293201777', '+375296881717']",04-09-2025 07:04:25
1,окна купить в минске,https://inokna.by,"Цены на окна ПВХ с установкой в кирпичном доме. · 1000*1450 - Окно ПВХ одностворчатое, глухое · 1000*1450 - Окно ПВХ одностворчатое, поворотно-откидное · 1500* ...",google,999,['1@inokna.by'],"['+375172789994', '+375298717970', '+375447535935']",04-09-2025 07:04:25
1,окна купить в минске,https://www.evrofasad.by,"Окна ПВХ недорого лучших брендов KBE, REHAU, SALAMANDER, BRUSBOX. ⭐Цены от 180 р. ⭐Купить с осенней скидкой до 40%! ⭐Рассрочка!⭐Москитная сетка в подарок ...",google,999,['eurofasad@tut.by'],"['+375172350501', '+375298388815', '+375447891940']",04-09-2025 07:04:25
1,окна купить в минске,https://oknapanorama.by,"Наша компания предлагает широкий выбор окон ПВХ в Минске, с доставкой и установкой по всей Беларуси. Наши окна отличаются высокой энергоэффективностью, защитой ...",google,999,['diler@oknapanorama.by'],"['+375293131293', '+375333431897']",04-09-2025 07:04:25
1,окна купить в минске,https://alekspro.by,Купить окна ПВХ в Минске от производителя ✓ Пластиковые окна со скидкой 15-20 % ✓ Без наценок ☎ Звоните! Работаем в Минске и по РБ!,google,999,['sale@alekspro.by'],"['+375173990142', '+375296228807', '+375298602282']",04-09-2025 07:04:25
1,окна купить в минске,https://rolshtora-minsk.by,Вертикальные жалюзи от 18 рублей за квадратный метр в Минске · повышенной влажностью – материал устойчив к воде; · требованиям к пожарной безопасности – ...,google,999,['rolshtoraminsk@gmail.com'],"['+375172826055', '+375296226041', '+375297529306']",04-09-2025 07:04:25
1,окна купить в минске,https://ao-z.by,"Встраиваемые жалюзи в пластиковые окна и стеклопакет купить в Минске.⚡【Электроприводы окон, вентиляции и дымоудаления.】⭐️ Белорусский завод «AO» ✴️ Доставка ...",google,999,['info@ao-z.by'],"['+375173798700', '+375447677522']",04-09-2025 07:04:25
1,окна купить в минске,https://pan.by,"Нащельники пластиковые (ПВХ) в ✓ интернет-магазине Pan.by ✓ по цене от 1.44 руб! ✓ Работаем ⌚ с 9 до 19 без выходных! Купить с доставкой по Минску, ...",google,999,['zakaz@pan.by'],"['+375173880048', '+375296121414', '+375336121414']",04-09-2025 07:04:25
1,окна купить в минске,https://7okon.by,"Купить окна ПВХ в Минске от производителя 7 окон в Рассрочку. Заказать у нас пластиковые окна и стеклопакеты. Покраска окон ✓ Гарантия качества, ...",google,999,['7okon@tut.by'],"['+375173992244', '+375291287777', '+375333767767', '+375447556535']",04-09-2025 07:04:25
1,окна купить в минске,https://plenki.by,"Наша организация предлагает купить самоклеющаяся матовую пленку оптом и в розницу в Минске, Гродно, Бресте, Витебске, Гомеле, Могилеве. Цены.",google,999,['info@plenki.by'],"['+375173990339', '+375291410071']",04-09-2025 07:04:25
1,окна купить в минске,https://dsc.by,"Мансардные окна в Минске: цены на чердачные окна на крышу ✓ Доставка по всей Беларуси, длительная гарантия, рассрочка.",google,999,['paa@dsc.by'],"['+375291636054', '+375293122020']",04-09-2025 07:04:25
1,окна купить в минске,https://oknodom.by,"Алюминиевые окна из теплого профиля любой конструкции и цвета. Красивые, долговечные. Изготовим, доставим, установим. Производство в Минске Работаем по ...",google,999,['minskokno@gmail.com'],"['+375293905101', '+375293915656', '+375295555411', '+375447655411']",04-09-2025 07:04:25
1,окна купить в минске,https://mansardnye-okna.by,Световой туннель - это дневной свет для помещений без окон. В Минске купить тунелли компании Velux можно у нас на любой вкус и бюджет.,google,999,['velux.minsk@gmail.com'],"['+375173701376', '+375291811840']",04-09-2025 07:04:25
