user_id,query,region,domain,description,engine,emails,phones,dateOfSearch
3,купить стулья -site:wildberries.ru -site:ozon.ru -site:kufar.by -site:21vek.by -site:5element.by -site:masterdom.by -site:officeton.by -site:irecommend.ru -site:777555.by -site:druk-s.by -site:dzen.ru -site:factories.by -site:equipnet.ru -site:sitmag.ru -site:rutube.ru -site:openbusiness.ru,by,https://akshome.by,"Стулья для обеденного стола в Akshome ⏩ Доставка по всей РБ ⚡️ Гарантия на всю мебель ❗️ от 1,5 до 2 лет ❗️ Более 3000 моделей мебели и декора!",google,"['aks150306@yandex.by', 'com@akshome.by', 'marketing@akshome.by', 'opt@akshome.by', 'reclamation@aks.by', 'zakaz@akshome.by', 'zakup.aksmebel@gmail.com']","['+375162210465', '+375162539928', '+375291357511', '+375293233356', '+375293707878', '+375295351097', '+375295410298', '+375297634122', '+375333707878', '+375443707878', '+375445006688', '+375445445080']",29-09-2025 22:03:23
3,купить стулья -site:wildberries.ru -site:ozon.ru -site:kufar.by -site:21vek.by -site:5element.by -site:masterdom.by -site:officeton.by -site:irecommend.ru -site:777555.by -site:druk-s.by -site:dzen.ru -site:factories.by -site:equipnet.ru -site:sitmag.ru -site:rutube.ru -site:openbusiness.ru,by,https://pinskdrev.by,Стулья в Минске в интернет-магазине Пинскдрев. Купить стул по цене ❰ от 83 руб. ❱ с гарантией от производителя. Доставка по Беларуси. ❗ Рассрочка до 18 ...,google,"['box@pinskdrev.by', 'question@pinskdrev.by']","['+375175516200', '+375296055757', '+375298055757', '+375447507460', '+375447510661']",29-09-2025 22:03:23
3,купить стулья -site:wildberries.ru -site:ozon.ru -site:kufar.by -site:21vek.by -site:5element.by -site:masterdom.by -site:officeton.by -site:irecommend.ru -site:777555.by -site:druk-s.by -site:dzen.ru -site:factories.by -site:equipnet.ru -site:sitmag.ru -site:rutube.ru -site:openbusiness.ru,by,https://vamrad.by,"Стулья и кресла от мебельного магазина «ВамРад». В каталоге представлен большой выбор мебели по низким ценам. Магазины расположены в Бресте, Пинске, ...",google,['info@vamrad.by'],"['+375292222141', '+375292222150', '+375292222151', '+375292222164', '+375292222741', '+375292223893', '+375298867713', '+375298868444', '+375298878482', '+375333509650', '+375336199999', '+375447416666']",29-09-2025 22:03:23
3,купить стулья -site:wildberries.ru -site:ozon.ru -site:kufar.by -site:21vek.by -site:5element.by -site:masterdom.by -site:officeton.by -site:irecommend.ru -site:777555.by -site:druk-s.by -site:dzen.ru -site:factories.by -site:equipnet.ru -site:sitmag.ru -site:rutube.ru -site:openbusiness.ru,by,https://amihome.by,Классические обеденные стулья по приемлемым ценам можно купить у нас! Мы предлагаем широкий выбор моделей: стулья из натуральных материалов;; стулья с мягким ...,google,['sales@amihome.by'],['+375163651713'],29-09-2025 22:03:23
3,купить стулья -site:wildberries.ru -site:ozon.ru -site:kufar.by -site:21vek.by -site:5element.by -site:masterdom.by -site:officeton.by -site:irecommend.ru -site:777555.by -site:druk-s.by -site:dzen.ru -site:factories.by -site:equipnet.ru -site:sitmag.ru -site:rutube.ru -site:openbusiness.ru,by,https://mebelart.by,"Стулья для кухни – максимум удобства и эргономичности · долговечность моделей; · их функциональность; · повышенную прочность, надежность; · удобство и комфорт ...",google,['sale@mebelart.by'],"['+375173601094', '+375173737456', '+375296970606', '+375296980606', '+375336980606']",29-09-2025 22:03:23
3,купить стулья -site:wildberries.ru -site:ozon.ru -site:kufar.by -site:21vek.by -site:5element.by -site:masterdom.by -site:officeton.by -site:irecommend.ru -site:777555.by -site:druk-s.by -site:dzen.ru -site:factories.by -site:equipnet.ru -site:sitmag.ru -site:rutube.ru -site:openbusiness.ru,by,https://kingstyle.by,"Большой выбор кухонных стульев в Могилеве с доставкой. Стулья для кухни: современные модели, выгодные цены, рассрочка. Обеденные стулья в наличии - быстрая ...",google,"['beznal@kingstyle.by', 'buh@kingstyle.by', 'diana.korotkova@kingstyle.by', 'kingstyle@kingstyle.by', 'opt@kingstyle.by', 'remont@kingstyle.by', 'tender@kingstyle.by', 'zakupki@kingstyle.by']","['+375173009007', '+375173009008', '+375173904295', '+375291064807', '+375291068425', '+375291230038', '+375291230070', '+375291233636', '+375293528475', '+375293960033', '+375293960066', '+375445022794', '+375445023576', '+375445023792', '+375447709120', '+375447709125', '+375447709127', '+375447709130', '+375447710586', '+79099090481']",29-09-2025 22:03:23
3,купить стулья -site:wildberries.ru -site:ozon.ru -site:kufar.by -site:21vek.by -site:5element.by -site:masterdom.by -site:officeton.by -site:irecommend.ru -site:777555.by -site:druk-s.by -site:dzen.ru -site:factories.by -site:equipnet.ru -site:sitmag.ru -site:rutube.ru -site:openbusiness.ru,by,https://ami.by,Приобрести в Минске стулья для кухни можно даже на рынке. Но действительно высокое качество мебели вам смогут гарантировать в магазинах фабрики «Лагуна».,google,"['antonovich@laguna.by', 'credit@laguna.by', 'export@laguna.by', 'info@laguna.by', 'vp@laguna.by']","['+375163402907', '+375163424289', '+375163425300', '+375163425411', '+375163456181', '+375163501461', '+375291995878', '+375293153364', '+375293651567', '+375333334042', '+375333334291', '+375333707096', '+375333707164', '+375333707288', '+375333707694', '+375333707718', '+375336044376', '+375336602572', '+375336603420', '+375445427323', '+375445535209', '+375445680827', '+375445886714', '+375445997629', '+375447330728']",29-09-2025 22:03:23
3,купить стулья -site:wildberries.ru -site:ozon.ru -site:kufar.by -site:21vek.by -site:5element.by -site:masterdom.by -site:officeton.by -site:irecommend.ru -site:777555.by -site:druk-s.by -site:dzen.ru -site:factories.by -site:equipnet.ru -site:sitmag.ru -site:rutube.ru -site:openbusiness.ru,by,https://divandivanych.by,"Купить кухонные стулья в салоне «Диван Диваныч»: ⭐️ доставка по РБ, ⭐️ самая низкая цена в городе, ⭐️ рассрочка 3 года! ☎️ +375 29 19-19-017 – звоните!",google,"['37minsk@mail.ru', 'info@divandivanych.by']","['+375291919017', '+73951543183']",29-09-2025 22:03:23
3,купить стулья -site:wildberries.ru -site:ozon.ru -site:kufar.by -site:21vek.by -site:5element.by -site:masterdom.by -site:officeton.by -site:irecommend.ru -site:777555.by -site:druk-s.by -site:dzen.ru -site:factories.by -site:equipnet.ru -site:sitmag.ru -site:rutube.ru -site:openbusiness.ru,by,https://mirkresel.by,"Продажа кухонных стульев и другой мебели по самым выгодным ценам ⭐ Доставка стульев для кухни по Минску и всей Беларуси ✓ Гарантия, рассрочка.",google,['info@mirkresel.by'],"['+375172353511', '+375172353512', '+375296123839', '+375297123839']",29-09-2025 22:03:23
3,купить стулья -site:wildberries.ru -site:ozon.ru -site:kufar.by -site:21vek.by -site:5element.by -site:masterdom.by -site:officeton.by -site:irecommend.ru -site:777555.by -site:druk-s.by -site:dzen.ru -site:factories.by -site:equipnet.ru -site:sitmag.ru -site:rutube.ru -site:openbusiness.ru,by,https://fandok.com,"Стулья. ОАО «ФанДОК» представляет Вашему вниманию наши деревянные табуреты и стулья, в изготовлении которых использовался массив дерева, а НЕ опилки, НЕ стружка ...",google,['magazin@fandok.com'],"['+375225761610', '+375255761610', '+375291734745']",29-09-2025 22:03:23
