user_id,query,domain,description,engine,position,emails,phones,dateOfSearch
3,картон купить,https://mamont.by,"Купить картон укрывочный в Минске в интернет-магазине. Доставка по Минску и Беларуси, рассрочка по картам, низкие цены.",google,999,"['z@mamont.by', 'zakup@mamont.by']","['+375173881504', '+375257504504', '+375293504504', '+375333504504', '+375445016003']",11-09-2025 22:58:05
3,картон купить,https://www.postroyka.by,"Картон укрывочный, плёнка ... 1,96 руб./шт. ... Плёнка Тепличная 120 мкм ГОСТ, ширина 3 м (рукав 1,5 м) · Плёнка Тепличная 120 мкм ГОСТ, ширина 3 м (рукав 1,5 м), ...",google,999,['mail@postroyka.by'],"['+375172151465', '+375172151740', '+375172152626', '+375173600118', '+375296115959', '+375296285959', '+375296585959', '+375296595959', '+375296795959', '+375296835959', '+375336115959', '+375336285959', '+375336585959', '+375336595959', '+375336795959', '+375336835959']",11-09-2025 22:58:05
3,картон купить,https://woodfuel.by,Базальтовый картон можно приобрести в интернет-магазине Woodfuel! ✓ Отличные цены на базальтовый картон ✓ Доставка или самовывоз ✓ Акции и скидки ...,google,999,['a73030@yandex.by'],[],11-09-2025 22:58:05
3,картон купить,https://artterritory.by,"Купить бумага и картон по выгодным ценам в интернет-магазине АртТерритория ✨ Более 20 000 товаров для творчества, рисования и рукоделия по выгодным ценам ...",google,999,['sale@art-t.by'],"['+375162484593', '+375172151740', '+375172152626']",11-09-2025 22:58:05
3,картон купить,https://leonardohobby.by,"Подборки ... 4.62 р. ""Лео"" ""Учись"" Картон белый, мелованный LNWCB-01 200 г/м2 A4 21 х 29.7 см 8 л. 1 цв. . ... 4.97 р. ""Лео"" ""Учись"" Картон цветной, мелованный ...",google,999,['shop-rb@leonardohobby.by'],['+375172709053'],11-09-2025 22:58:05
3,картон купить,https://ksk.by,Категории · Базальтовый картон БВТМ-К 1250x600x10 мм · Базальтовый картон фольгированный БВТМ-К-Ф1 1250x600x10 мм · Базальтовый картон БВТМ-К 1250x600x5 мм.,google,999,['info@ksk.by'],"['+375232241985', '+375232242466', '+375232347735', '+375445252694', '+375445252695', '+375445252696', '+375447462222']",11-09-2025 22:58:05
3,картон купить,https://detmir.by,Цветная бумага и картон по цене от 1 руб. до 14 руб. в интернет-магазине Детмир ✔️ В наличии 80 товаров ✔️ Акции и скидки на цветную бумагу и картон ✔️ Быстрая ...,google,999,"['corp@detmir.ru', 'info@detmir.by', 'u003ecorp@detmir.ru']","['+375173181333', '+375173771393', '+375173970001']",11-09-2025 22:58:05
3,картон купить,https://papercom.by,"Картон переплётный · Картон обложечный Пролетарий, 1100г/м2, 700х1000х1,75мм · Картон обложечный Пролетарий, 1250г/м2, 700х1000х2мм · Картон обложечный ...",google,999,['info@papercom.by'],"['+375173882042', '+375297620808', '+375447620808']",11-09-2025 22:58:05
3,картон купить,https://gemma.by,Картон гофрированный 7223 Т-22 С 2000*1000 мм · 0.60 руб/шт · 217 шт · шт. Бесплатная доставка из интернет-магазина от 250 рублей. Гибкая программа лояльности ...,google,999,"['info@gemma.by', 'pavel.sabenin@gemma.by', 'svetlana@gemma.by']","['+375152626944', '+375152795835', '+375295132207', '+375336874236', '+375447870089']",11-09-2025 22:58:05
3,картон купить,https://www.officeton.by,Купить наборы цветной бумаги и картона оптом в интернет-магазине Офистон. Оплата по безналичному расчёту с доставкой по Минску и Минской области — Солигорск ...,google,999,"['albina.dvorokovskaya@officeton.by', 'anastasia.stoma@officeton.by', 'anastasiya.belenkaya@officeton.by', 'anastasiya.bezmen@officeton.by', 'andrey.anukevich@officeton.by', 'arina.vasilieva@officeton.by', 'bobr@officeton.by', 'brest@officeton.by', 'darya.ilina@officeton.by', 'darya.mihalenko@officeton.by', 'denis.ribachuk@officeton.by', 'ekaterina.oleinik@officeton.by', 'elena.marina@officeton.by', 'gomel@officeton.by', 'grodno@officeton.by', 'info@officeton.by', 'irina.polyakova@officeton.by', 'irina.prohorova@officeton.by', 'irina.snarskaya@officeton.by', 'margarita.sigalova@officeton.by', 'maria.nichiporuk@officeton.by', 'marina.butko@smarton.by', 'mogilev@officeton.by', 'mozyr@officeton.by', 'natalia.aplevich@officeton.by', 'natalia.medveckaya@officeton.by', 'natalia.protskaya@officeton.by', 'nataly.tyr@officeton.by', 'natalya.kurik@officeton.by', 'oksana.karunos@officeton.by', 'olga.astashenok@officeton.by', 'raisa.terenya@officeton.by', 'sales-dm@officetonmarket.by', 'sales-kd@officetonmarket.by', 'sales-mogilev@officetonmarket.by', 'sales-pritytskogo@officetonmarket.by', 'sales-surganova@officetonmarket.by', 'shkurina@officeton.by', 'svetlana.medveckaya@officeton.by', 'tamara.dehtevich@officeton.by', 'tatyana.bahtiyarova@officeton.by', 'tatyana.petrovich@officeton.by', 'vadim.andreev@officeton.by', 'valentina.kuchkovskaya@officeton.by', 'veronika.ban@officeton.by', 'viktoriya.lapickaya@officeton.by', 'vitebsk@officeton.by', 'yana.proskushkina@officeton.by', 'yuliya.shumaher@officeton.by', 'yuliya.zayats@officeton.by']","['+375152623520', '+375152623521', '+375162217219', '+375162342799', '+375162531200', '+375173885910', '+375173885938', '+375173885939', '+375173885940', '+375173885956', '+375173885958', '+375173885959', '+375173885990', '+375212602523', '+375222773334', '+375222773335', '+375222773508', '+375222773561', '+375225742000', '+375225743000', '+375232212076', '+375232212238', '+375232223349', '+375232235801', '+375236203164', '+375236204599', '+375236206025', '+375291202695', '+375291385910', '+375291801179', '+375291820109', '+375291820136', '+375291820205', '+375291820309', '+375291820313', '+375291820401', '+375291820535', '+375291820550', '+375291820604', '+375291820633', '+375291977364', '+375292814948', '+375293072300', '+375295931722', '+375296753562', '+375296753563', '+375296753580', '+375297470750', '+375298655585', '+375333182182', '+375445182182', '+375447343412', '+375447343416', '+375447343495', '+375447746214', '+3758011009182', '+79999999999']",11-09-2025 22:58:05
