user_id,query,domain,description,engine,emails,phones,dateOfSearch
1,поддоны купить оптом,https://tea-coffee.info,"Поддоны оптом - отличного качества от прямого импортера ✓ Низкие цены и доставка по всей России. Чайная компания ""Винтаж"". ☎ 8 (800) 505-80-36.",google,"['masha@chay.info', 'optzapros@tea-coffee.info', 'paromova@chay.info', 'vintage1@tea-coffee.info', 'vintage4@tea-coffee.info', 'vintage6@tea-coffee.info']","['+3758005058025', '+73512208507', '+73832095161', '+73842457791', '+74997001008', '+78122132211', '+78312344704', '+78633091570']",01-09-2025 18:26:23
1,поддоны купить оптом,https://grandfayans.ru,Купить поддоны стальные по низкой цене для ванной комнаты в Ростове и по РФ. Большой выбор стальных поддонов для душа и душевой.,google,['zakaz@grandfayans.ru'],"['+78003010905', '+78633330007']",01-09-2025 18:26:23
1,поддоны купить оптом,https://polimer2000.ru,"Наш пункт приема в Екатеринбурге несет вахту по покупке поддонов как оптом, так и в розницу. Мы заинтересованы в длительном взаимовыгодном сотрудничестве и ...",google,"['polimer2000@bk.ru', 'polimerlogist@bk.ru', 'polimerprom2002@bk.ru']","['+73433008794', '+73433720103']",01-09-2025 18:26:23
1,поддоны купить оптом,https://poddonshop.ru,"40 000+ единиц: деревянные, пластиковые, европоддоны, б/у и новые. Поддоны 1, 2 и 3 сорта. Размеры: ширина 800–1000 мм, грузоподъёмность 700–2500 кг.",google,['info@poddonshop.ru'],['+79999999999'],01-09-2025 18:26:23
1,поддоны купить оптом,https://aks.by,"В интернет-магазине AKS вы можете выбрать и купить гигиенические поддоны под мойку, сегрегаторы, для хранения моющих средств, овощей в Минске оптом и в ...",google,"['mail@aks.by', 'zakaz@aks.by']","['+375162210465', '+375162539928', '+375293273189', '+375293274289', '+375295008500', '+375445008500']",01-09-2025 18:26:23
1,поддоны купить оптом,https://artkeramika.by,ᐅ Выгодные ✔️ условия на покупку Main 41T22 Душевой поддон оптом! Каталог с ценами и фото. Сотрудничаем с проверенными поставщиками! Закажите сегодня!,google,"['buh@artkeramika.by', 'hr@artkeramika.by', 'info@artkeramika.by', 'sale1@artkeramika.by', 'sale2@artkeramika.by', 'sale40@artkeramika.by', 'sklad@artkeramika.by']","['+375173887980', '+375173887982', '+375173887983', '+375173887985', '+375173887988', '+375293259532', '+375293268165', '+375296400534', '+375296905013', '+375296974005', '+375296983005']",01-09-2025 18:26:23
1,поддоны купить оптом,https://b-project.kz,Продажа душевых поддонов оптом в Алматы. ⭐ Оптовые цены на поддоны для душа от мировых производителей с доставкой. ⭐ Актуальные цены в интернет-магазине ...,google,['manager@b-project.kz'],['+77774070271'],01-09-2025 18:26:23
1,поддоны купить оптом,https://b2b.rusklimat.com,Поддон ПОД-9 купить оптом с доставкой по низкой цене в B2B.РУСКЛИМАТ. ✅️ Быстрая доставка по России! Удобный сайт с поддержкой. Кликайте!,google,['b2b_support@rusklimat.ru'],"['+375446065939', '+3758002346980', '+3758005000775']",01-09-2025 18:26:23
1,поддоны купить оптом,https://europapier.ru,Поддоны и паллетные борта ... Расширяем линейку популярной бумаги для цифровой печати. ... Приятный бонус за стабильные закупки. ... Действует до конца лета или пока ...,google,['rating@mail.ru'],['+74957870150'],01-09-2025 18:26:23
1,поддоны купить оптом,https://www.mdm-complect.ru,Алюминиевые поддоны от Volpato в цвете графит для корпусов под мойкой. Широкий размерный ряд от 600 до 1200 мм позволяет использовать поддоны для стандартных ...,google,['furnitura@mdm-complect.ru'],['+3758005558050'],01-09-2025 18:26:23
1,поддоны купить оптом,https://magamax.ru,Лотки и поддоны LEMAX PROF. Бренд. Lemax prof (6); Volpato (2); Lemax prof_SP (10). Цвет. Алюминий (6); Белый (7); Вулканический серый (3); Серый (2).,google,"['hr@magamax.ru', 'logo_magamax@2x.png', 'metall@magamax.ru', 'opt@magamax.ru', 'sell@magamax.ru']","['+3758007006851', '+74957816651', '+79652231393', '+79652231909', '+79789418788']",01-09-2025 18:26:23
