user_id,query,region,domain,description,engine,emails,phones,dateOfSearch
3,гомогенизатор купить,149,https://fermasclad.ru,"Если вы хотите купить гомогенизатор, обратитесь в интернет-магазин «Фермасклад». Наши специалисты помогут выбрать модель с учетом всех ваших потребностей, включая дополнительные возможности для повышения эффективности работы.",yandex,"['buhgalteriafermasklad@ya.ru', 'buhgalteriafermasklad@yandex.ru', 'info@fermasclad.ru', 'partners@fermasclad.ru']","['+74951288027', '+79162340493']",26-09-2025 20:31:12
3,гомогенизатор купить,149,https://promportal.su,Гомогенизатор в лучших интернет-магазинах в Минске. Promportal.su предлагает выбрать и купить по выгодным ценам из 80 предложений.,yandex,['info@promportal.su'],['+74951907420'],26-09-2025 20:31:12
3,гомогенизатор купить,149,https://mvtp.by,,yandex,['info@mvtp.by'],"['+24742475', '+375175112464', '+375175112465', '+375175112469', '+375291106646', '+375447402660', '+74953206910']",26-09-2025 20:31:12
3,гомогенизатор купить,149,https://labrasmat.by,,yandex,"['labrasmat@mail.ru', 'labrasmat@mail.ruu']","['+375173646247', '+375173646248', '+375173646249']",26-09-2025 20:31:12
3,гомогенизатор купить,149,https://bptrade.by,Компания Прайм Трейд предлагает вам гомогенизатор купить по выгодной стоимости самого высокого качества. Гомогенизатор используется для осуществления процедуры смешивания малорастворимых или взаимно не растворимых веществ или жидкостей.,yandex,['info@bptrade.by'],['+375339955664'],26-09-2025 20:31:12
3,гомогенизатор купить,149,https://lizantan.com,Гомогенизаторы лабораторные от интернет-магазина Lizantan в Минске.,yandex,['info@lizantan.com'],"['+74999298160', '+78003022721']",26-09-2025 20:31:12
3,гомогенизатор купить,149,https://trapeza.by,,yandex,['trapeza@trapeza.ru'],"['+375172350902', '+375173610057']",26-09-2025 20:31:12
3,гомогенизатор купить,149,https://inoxtrade.by,"Приобретя в «ИноксТрейд» гомогенизатор по цене первого поставщика, вы сможете организовать: • Восстановление сухого молока. •",yandex,"['aps_sbyt@tut.by', 'info@inoxtrade.by', 'ltdinoxtrade@gmail.com']","['+375172984869', '+375173902600', '+375173902601', '+375296522625']",26-09-2025 20:31:12
3,гомогенизатор купить,149,https://gtservice.by,Купить гомогенизаторы для молока в Минске с доставкой по всей Беларуси.,yandex,"['sales@gtservice.by', 'support@gtservice.by']","['+375175168080', '+375293611003', '+375296483262']",26-09-2025 20:31:12
3,гомогенизатор купить,149,https://5ok.by,"Гомогенизатор лабораторный ГЛ-П 300/5000 — предназначен для получения однородных, мелко измельчённых смесей, а также эмульсий c высокой дисперсностью в процессе пробоподготовки перед проведением лабораторных исследований.",yandex,['info@5ok.by'],"['+37322202491', '+37369101098', '+375173744256', '+375173744257', '+375173744258', '+375173971747', '+375333573803', '+375333574256', '+375333574257', '+375333574258', '+375333574397', '+375333578909', '+380444944242', '+74957772667', '+78127021773', '+78127021774']",26-09-2025 20:31:12
3,гомогенизатор купить,149,https://redhon.ru,"Гомогенизатор D500/2 для эмульгирования, DLAB.",yandex,"['sale@pe-lab.ru', 'sale@redhon.ru']","['+78122091211', '+79999999999']",26-09-2025 20:31:12
3,гомогенизатор купить,149,https://dia-m.ru,"Гомогенизаторы — это устройства, используемые для получения однородных (гомогенных), устойчивых, многофазных дисперсионных систем из различных веществ.",yandex,"['dostavka@dia-m.ru', 'ekrotova@dia-m.ru', 'evikhlyaeva@dia-m.ru', 'ibukharina@dia-m.ru', 'info@dia-m.ru', 'lvikhlyaeva@dia-m.ru', 'otserenova@dia-m.ru', 'sales@dia-m.ru', 'service@dia-m.ru', 'vtopolenko@dia-m.ru']","['+74957450508', '+74957450509', '+78002340508', '+79154824934']",26-09-2025 20:31:12
3,гомогенизатор купить,149,https://aroma-reality.ru,"Где купить гомогенизатор? В нашем интернет-магазине доступна возможность приобретения гомогенизатора с услугой бесплатной доставки по всей территории Российской Федерации. Это предложение будет интересно покупателям, так как позволяет существенно сэкономить на затратах на доставку, особенно для тех, кто находится в удаленных регионах страны.",yandex,"['alexeykharitonov@mail.ru', 'manager@ipkharitonov.ru']","['+74956615038', '+78005055068', '+79206173248']",26-09-2025 20:31:12
3,гомогенизатор купить,149,https://r-komplekt.ru,Гомогенизаторы Большой каталог оборудования HoReCa в вашем регионе.,yandex,['sales@r-komplekt.ru'],"['+74991103455', '+78005005062']",26-09-2025 20:31:12
3,гомогенизатор купить,149,https://ptknovator.ru,"ПТК «НОВАТОР» предлагает гомогенизаторы-диспергаторы GEA ТИП ONE 75 TF, ONE 37TF, ONE 15TS, ONE 11TS, ONE 7 TS, гомогенизаторы К5-ОГ2А, К5-ОГ2А, А1-ОГ2М, А1-ОГ2М, К5-ОГА-10, гомогенизаторы ГМ-0.5/20, ГМ-1.25/20, ГМ-2.5/20, ГМ-5.0/20, М6-ОГА, РПА, РПГ.",yandex,['info@ptknovator.ru'],"['+74956659282', '+79637657555']",26-09-2025 20:31:12
3,гомогенизатор купить,149,https://russkayaferma.ru,,yandex,"['buh@russkayaferma.ru', 'info@russkayaferma.ru', 'sale@russkayaferma.ru']","['+74956625648', '+74956625896', '+78005002049', '+79107726441']",26-09-2025 20:31:12
3,гомогенизатор купить,149,https://avitrade.by,Ультразвуковой гомогенизатор InnoCook Sonic US1.,yandex,['info@avitrade.by'],"['+375296440093', '+375447800234']",26-09-2025 20:31:12
3,гомогенизатор купить,149,https://nv-lab.ru,"В продаже Гомогенизатор Stegler S-10 (120 мл, 35 000 об/мин) в интернет-магазине «НВ-Лаб» по цене от 74 662 руб. со склада в Москве.",yandex,"['info@nv-lab.ru', 'nsk@nv-lab.ru', 'rnd@nv-lab.ru']","['+73832461434', '+74956498660', '+78005009380', '+78633332960', '+84956498660']",26-09-2025 20:31:12
3,гомогенизатор купить,149,https://helicon.ru,,yandex,"['a.grebenshchikova@helicon.ru', 'mail@helicon.ru', 'novosibirsk@helicon.ru', 'propusk@helicon.ru', 'rostov@helicon.ru', 'spb@helicon.ru', 'volga@helicon.ru']","['+73832078485', '+74997044949', '+74997044959', '+74997055050', '+78007707121', '+78122448552', '+78432023337', '+78632098889', '+79035147176']",26-09-2025 20:31:12
3,гомогенизатор купить,149,https://homo-pump.ru,"Если Вы хотите приобрести качественные гомогенизаторы по ценам производителя, рекомендуем обратиться в компанию «ТЕХНОЛОГИЯ». У нас Вы найдете обширный ассортимент современного оборудования, при изготовлении которого использовались европейские разработки.",yandex,"['aleks-podrezov@yandex.ru', 'mihail-bolihov@yandex.ru']","['+74993982799', '+78006004769']",26-09-2025 20:31:12
3,гомогенизатор купить,149,https://eltemiks-lab.ru,"Существуют гомогенизаторы для малых (от 1,5 мл до 1 л), средних (от 1 л до 20 л) и больших объемов (от 20 л до 1500 л). Рекомендуется сразу покупать гомогенизатор на будущее, если затем потребуется перемешивать образцы большего объема (например, если сначала планируется гомогенизировать образец объемом 150 мл, а затем – 2 литров).",yandex,['info@eltemiks-lab.ru'],"['+74732045155', '+74732045303', '+74993229004', '+78005507449', '+78126027794', '+78452496311', '+78452990428', '+78612034001', '+78632098894']",26-09-2025 20:31:12
3,гомогенизатор купить,149,https://restobar.ru,"Гомогенизаторы могут быть различных типов: ультразвуковые, клапанные, коллоидные мельницы и другие, каждый из которых имеет свои особенности и преимущества. Оборудование отличается высокой эффективностью, надежностью и простотой эксплуатации, что делает его незаменимым инструментом в современных производственных процессах.",yandex,['info@restobar.ru'],"['+74953434334', '+74953938488', '+78005053066', '+79296569938', '+79916473070', '+79936069938']",26-09-2025 20:31:12
3,гомогенизатор купить,149,https://kolba24.ru,"Различные виды гомогенизаторов, такие как механические, ультразвуковые и гомогенизаторы высокого давления, предоставляют ученым и исследователям возможность достичь высокой степени гомогенизации, сохраняя при этом структуру и функциональность образцов.",yandex,"['buyers@kolba24.ru', 'claim@kolba24.ru', 'info@kolba24.ru', 'pay@kolba24.ru', 'pkv@kolba24.ru']",['+74732009136'],26-09-2025 20:31:12
3,гомогенизатор купить,149,https://skygen.com,"Вы можете купить лабораторный гомогенизатор в нашем интернет-магазине. Мы предлагаем широкий выбор лабораторных гомогенизаторов, которые соответствуют всем стандартам качества и безопасности. Наша продукция обеспечивает легкость использования и высокую эффективность работы.",yandex,['info@skygen.com'],['+78003331226'],26-09-2025 20:31:12
3,гомогенизатор купить,149,https://magazinlab.ru,"Цена гомогенизатора. Востребован гомогенизатор лабораторный при проведении различных исследований, с целью ускорения протекания химических реакций и так далее. Выбирая прибор из моделей, представленных в нашем каталоге, учтите, что на стоимость влияют",yandex,"['buh@magazinlab.ru', 'delivery@magazinlab.ru', 'info@magazinlab.ru', 'p.kiselev@magazinlab.ru', 'poverka@magazinlab.ru', 'sale@magazinlab.ru', 'tender@magazinlab.ru']","['+74953690371', '+78001003057', '+78007005715', '+78129800359', '+79523900359', '+79657958438']",26-09-2025 20:31:12
3,гомогенизатор купить,149,https://brista.ru,"Куттеры-миксеры и гомогенизаторы используются для измельчения и смешивания ингредиентов при приготовлении пюре, паштетов, кремов, соусов, муссов. Куттеры-миксеры выполнены из нержавеющей стали, имеют чашу объемом 6 и 9 л с крышкой, скорость вращения составляет от 1100 до 2800 об/мин. Гомогенизаторы обладают скоростью вращения 9000 об/мин и рассчитаны на рабочий объем до 100 л.",yandex,"['brista@bk.ru', 'brista@brista.ru', 'sales@brista.ru']","['+74955174075', '+79253531759']",26-09-2025 20:31:12
3,гомогенизатор купить,149,https://eskomp.ru,"Ультразвуковые гомогенизаторы (соноаторы): используют звуковые высокочастотные колебания и кавитацию для дисперсии частиц и разрушения клеток, часто применяемые в молекулярных биотехнологиях. Плунжерные (высоконапорные): применяются для промышленной подготовки, проталкивая материал через узкий зазор под высоким давлением — более типичны для крупных масштабов и пищевой промышленности.",yandex,['zakaz@eskomp.ru'],"['+74951590881', '+78003507037']",26-09-2025 20:31:12
