user_id,query,region,domain,description,engine,emails,phones,dateOfSearch
3,картон от производителя Ростов,225,https://rost-pak.ru,"Рост-Пак - производитель качественной упаковки из картона и микрогофрокартона с возможностью нанесения высокоточной офсетной печати и флексопечати. Основным направлением деятельности предприятия является изготовление коробок из картона (однослойный), микрогофрокартона (3-х слойный профиль Е) и гофрокартона (3-х слойный профиль С).",yandex,"['mail@rost-pak.ru', 'zakaz@rost-pak.ru']","['+78632630476', '+78632820280', '+79034013042', '+79034017941', '+79287688919']",01-10-2025 19:41:22
3,картон от производителя Ростов,225,https://grandpak161.ru,"Гофрированный картон – отличный упаковочный материал за счёт доступной цены, прочности, лёгкости, экологичности и простоты утилизации. Его используют для транспортировки огромного перечня пищевой и непищевой продукции: бытовой техники, мебели, оборудования и т.д. Купить гофрокартон в листах в Ростове-на-Дону вы можете в компании «Гранд Пак».",yandex,['grandpak161@yandex.ru'],"['+78005119394', '+78632098422', '+78632265767', '+79281616223', '+79381617781']",01-10-2025 19:41:22
3,картон от производителя Ростов,225,https://cartondon.com,Производство картонных втулок из вторсырья.,yandex,['gofrotara@cartondon.com'],"['+78632191987', '+78632191990', '+78632191992', '+78632618297', '+78632618299']",01-10-2025 19:41:22
3,картон от производителя Ростов,225,https://glavkorob.ru,Производство и продажа четырехклапанных коробок из картонна под заказ (картонные короба) у нас вы можете заказать коробки по выгодной цене с бесплатной доставкой по Ростову-на-Дону.,yandex,['info@glavkorob.ru'],['+78632217030'],01-10-2025 19:41:22
3,картон от производителя Ростов,225,https://gofrarnd.ru,"Производство гофрированного картона и тары — гарантированное качество и соблюдение ГОСТ. Работаем по всей России, доставка в Ростов-на-Дону, Ростовскую область, а также любой регион.",yandex,"['gofrarnd@mail.ru', 'gofrarnd@yandex.ru']","['+78005002595', '+78632075005', '+78632076040', '+79185110808', '+79999999999']",01-10-2025 19:41:22
3,картон от производителя Ростов,225,https://dontara.ru,,yandex,['gofra@mrnd.ru'],"['+78632351198', '+78633202083']",01-10-2025 19:41:22
3,картон от производителя Ростов,225,https://sferarnd.ru,"Услуги по производству картона, поставки картонной упаковки на предприятия Ростова, Азова, Шахт и других городов Ростовской области, выгодные ценовые предложения - +7(863)275-06-38.",yandex,['sfera-rnd@mail.ru'],"['+78632750638', '+79185550638', '+79934450638']",01-10-2025 19:41:22
3,картон от производителя Ростов,225,https://pack-craft.ru,Марка картона: Т-11.,yandex,"['info@pack-craft.ru', 'office@pack-craft.ru', 'service-moscow@pack-craft.ru', 'sklad@pack-craft.ru']","['+74954450018', '+78002507665', '+78122234695', '+79916261298']",01-10-2025 19:41:22
3,картон от производителя Ростов,225,https://rpk-plus.ru,"Закажите многослойный гофрокартон оптом от компании РПК Плюс. Собственное производство, различные размеры.",yandex,['info@rpk-plus.ru'],"['+79094423211', '+79613010024', '+79999999999']",01-10-2025 19:41:22
3,картон от производителя Ростов,225,https://donek.ru,Все Асбопродукция » Паронит » Асбокартон КАОН » Бумага асбестовая » Шнуры асбестовые » Лента асбестовая » Ткани асбестовые » АЦЭИД » Электронит » Асбокрошка (асбест хризотиловый) » Трибонит ТР-9 Бумага Винипласт Войлок Изолента Капролон Полиацеталь Картон » Электрокартон » Картон прокладочный » Картон МПЦК (маслостойкий) » Базальтовый картон Клей Лакокрасочная продукция Лакоткань Ленты Лента сигнальная » Лента сигнальная оградительная (красно-белая)...,yandex,['donenergo2011@yandex.ru'],"['+74816850509', '+74816863509', '+78632365155', '+78632369522', '+79034017751']",01-10-2025 19:41:22
3,картон от производителя Ростов,225,https://ronbel.ru,"Собственное производство. Компания «Ронбел» является производителем картонных коробок, ложементов, гофролистов и успешно развивается с 2014-го года.",yandex,"['300@ronbel.ru', '500@ronbel.ru', '555@ronbel.ru', '777@ronbel.ru', '911@ronbel.ru', 'logist@ronbel.ru', 'zakaz@ronbel.ru', 'zakupki@ronbel.ru']","['+74952780209', '+78002224657']",01-10-2025 19:41:22
3,картон от производителя Ростов,225,https://rostovupak.ru,"Мы производим упаковку из картона уже более 15 лет. Нам доверяют крупные оптовые компании Ростова-на-Дону, Ростовской области, Краснодарского края. В основе нашей работы лежат качество продукции и индивидуальный подход к каждой конкретной задаче.",yandex,['upakovka61@mail.ru'],['+79281436919'],01-10-2025 19:41:22
3,картон от производителя Ростов,225,https://rgkrostov.ru,"г. Ростов-на-Дону, ул. Пескова 17Р.",yandex,"['morozova@rgkrostov.ru', 'prikhodko@rgkrostov.ru', 'sale@rgkrostov.ru']","['+78632940087', '+79198883061', '+79198883062', '+79198883064']",01-10-2025 19:41:22
3,картон от производителя Ростов,225,https://gofrosnab.com,Трехслойный гофрокартон используется в производстве коробок и упаковочных конструкций. 3-слойный картон обладает средней жесткостью и достаточной прочностью.,yandex,"['2734080@bk.ru', 'gofrosnab@bk.ru']",['+78632601256'],01-10-2025 19:41:22
3,картон от производителя Ростов,225,https://spektr-pack.ru,Гофротара от производителя изготавливается из качественного гофрированного картона.,yandex,['info@spektr-pack.ru'],['+78003331207'],01-10-2025 19:41:22
3,картон от производителя Ростов,225,https://xn----7sbb3albwbgccji2av.xn--p1ai,"Изготовление и поставка гофрокартонной упаковки, доставка по Ростову-на-Дону и по Ростовской области. Звоните: +7 (909) 424-10-40.",yandex,['profipak1@mail.ru'],['+79094241040'],01-10-2025 19:41:22
3,картон от производителя Ростов,225,https://cargo-avto.ru,"Изделия из картона в листах. Доставка товаров по Ростову-на-Дону, Ростовской области и России.",yandex,['mail@cargo-avto.ru'],"['+74951501500', '+78005002861', '+79999999999']",01-10-2025 19:41:22
