user_id,query,region,domain,description,engine,emails,phones,dateOfSearch
3,производство ШТОР,149,https://iyadesign.by,Собственное швейное производство. Проекты.,yandex,"['stefan.gustavson@liu.se', 'zalazaeva84@mail.ru']",['+375297496075'],05-10-2025 23:01:24
3,производство ШТОР,149,https://decoretto.by,Услуги индивидуального пошива штор под заказ в Минске и по всей Беларуси. Рассрочка до 12 месяцев и акции. Бесплатный выезд дизайнера.,yandex,['zakaz@decoretto.by'],"['+375297871233', '+375447871233']",05-10-2025 23:01:24
3,производство ШТОР,149,https://supertextile.by,Мастерская по пошиву шторы в Минске. Сшить штору на заказ по доступной цене можно в ателье «Супертекстиль».,yandex,"['info.supertextile@gmail.com', 'info@supertextile.by']","['+375293571571', '+375333571571']",05-10-2025 23:01:24
3,производство ШТОР,149,https://mysupertextile.by,Пошьём идеальные шторы за 7−14 дней под ваш интерьер! Бесплатный выезд дизайнера по всей РБ. 2000 тканей из Европы. Гарантия 2 года на шторы. Рассрочка 0%. Узнать стоимость.,yandex,['info.supertextile@gmail.com'],['+375293571571'],05-10-2025 23:01:24
3,производство ШТОР,149,https://artmodestyle.by,,yandex,['info@amc.by'],"['+375296021170', '+375296821170']",05-10-2025 23:01:24
3,производство ШТОР,149,https://domshtor.by,,yandex,['info@domshtor.by'],"['+375296280354', '+375336280354']",05-10-2025 23:01:24
3,производство ШТОР,149,https://tavis-decor.by,,yandex,['tavis.by@mail.ru'],"['+375333522687', '+375447990975', '+73010152748', '+73517725044', '+74134422005', '+74231236493', '+74812133308', '+74843816702', '+74916688523', '+74949135286', '+77183171249', '+78573549072']",05-10-2025 23:01:24
3,производство ШТОР,149,https://vijistudio.by,"Заказать пошив штор, салон vijistudio.by. Любая сложность. Поможем с выбором. Бесплатный выезд дизайнера. Замеры на месте. Доставка по Беларуси.",yandex,['vidjidesign@gmail.com'],"['+375172656012', '+375172706012', '+375291238833', '+375292656012', '+77710956040']",05-10-2025 23:01:24
3,производство ШТОР,149,https://mebelny95.ru,"Прежде всего вам необходимо выбрать материал для пошива своих будущих штор. Отдайте предпочтение портьерным тканям. Стандартная ширина такого полотна равна 2,8 м, но встречаются и более широкие рулоны, поэтому шторы можно раскраивать поперек материала. То есть высота портьер будет равна ширине полотна.",yandex,"['info@mebelny95.ru', 'mail@mebelny95.ru']",[],05-10-2025 23:01:24
3,производство ШТОР,149,https://roll-service.by,,yandex,['info@roll-service.by'],"['+375296573030', '+375336573030']",05-10-2025 23:01:24
3,производство ШТОР,149,https://lentabel.by,"Изготовление комплектов штор из гардинного полотна собственного производства, а также декоративных тканей других производителей, в том числе с использованием римской и японской систем штор. Большой опыт текстильного оформления интерьеров квартир, коттеджей, кафе, ресторанов, гостиниц, домов отдыха, детских садов.",yandex,['lenta@mogilev.by'],"['+375222296060', '+375222296099', '+375222422526', '+375222423161', '+375222423507', '+375222744781', '+375296700233', '+375445007070', '+375445980004']",05-10-2025 23:01:24
3,производство ШТОР,149,https://shtory-minsk.by,"Авторский пошив штор, покрывал, чехлов в Минске. Шторы на заказ с бесплатным замером. Работаем без выходных! Звоните нам: +375 29 182 79 22.",yandex,['1827922@gmail.com'],['+375291827922'],05-10-2025 23:01:24
3,производство ШТОР,149,https://interio.by,"Пошив и дизайн штор на заказ в Минске от салона штор - Окно в интерьере. Наш магазин работает уже 20 лет на рынке, в наличии более 2000 видов тканей, собственное ателье.",yandex,['okno-v-interiere@tut.by'],"['+375296336644', '+375296366444']",05-10-2025 23:01:24
3,производство ШТОР,149,https://devore.by,"Салон штор Devoré. Дизайн и пошив штор с характером. Изготовление штор, подушек, покрывал на заказ в Минске.",yandex,['info@devore.by'],['+375296260926'],05-10-2025 23:01:24
3,производство ШТОР,149,https://zanaveska.by,"Ниже представлены приблизительные цены на изготовление римских штор, более подробно ознакомиться с нашими работами можно в аккаунте посвященном римским шторам @rimka.online. Ткани DUCK с рисунком.",yandex,['zakaz@zanaveska.by'],['+375293090985'],05-10-2025 23:01:24
3,производство ШТОР,149,https://szs.by,,yandex,"['soltime.spb@gmail.com', 'szs.minsk@gmail.com']","['+375173571000', '+375293561000', '+78126025014']",05-10-2025 23:01:24
3,производство ШТОР,149,https://kayfman.by,Изготовим жалюзи и рулонные шторы всех видов. на собственном производстве за 12 часов.,yandex,['kayfman.by@gmail.com'],['+375333521566'],05-10-2025 23:01:24
3,производство ШТОР,149,https://prof-obivka.com,,yandex,['info@prof-obivka.com'],['+74992291248'],05-10-2025 23:01:24
3,производство ШТОР,149,https://silikonka.by,Шторы принимаются на изготовлении в центральном офисе по адресу: Беларусь. г. Минск 3-й Загородный переулок 4В. Изготовление штор происходит в течении 5 дней в зависимости от сложности и размеров.,yandex,"['3455ffeaa51d45e1814ac3e07c1ce079@prom-errors.evo.run', 'stm2004@mail.ru', 'support@deal.by']","['+375173889484', '+375173971417', '+375294911911', '+375445237533']",05-10-2025 23:01:24
3,производство ШТОР,149,https://zoon.by,"шторы на заказ — мы нашли для вас 19 организаций в городе Минске; актуальная информация об услугах и ценах в Минске, удобный поиск; шторы на заказ — адреса на карте, отзывы с рейтингом и фотографиями. Пошив домашнего текстиля. Метро, район.",yandex,['corp@zoon.ru'],['+74956603916'],05-10-2025 23:01:24
3,производство ШТОР,149,https://inhometex.by,,yandex,['info@inhometex.by'],"['+375293194561', '+375296051415', '+375296164141', '+375296728849', '+375336164141']",05-10-2025 23:01:24
3,производство ШТОР,149,https://l-c.by,Наше производство. Наличие у компании собственного производства позволяет...,yandex,['info@l-c.by'],"['+375172761367', '+375172829630', '+375175180221', '+375296554201', '+375297719009']",05-10-2025 23:01:24
3,производство ШТОР,149,https://gardinlux.by,"Пошив штор на заказ в Минске и Барановичах. Более 15 лет творческий коллектив «ГардинЛюкс» осуществляет фантазии на тему штор, покрывал, домашнего текстиля.",yandex,"['gardiniya@tut.by', 'mail@example.com']","['+375339014400', '+375445709007']",05-10-2025 23:01:24
3,производство ШТОР,149,https://zanaves.by,"Индивидуальный пошив штор позволяет окнам гармонично смотреться в общем интерьере. Сшитые на заказ занавески, которые подходят по стилю и размерам, привносят в помещение особую атмосферу уюта. Оригинальный дизайн, сочетание всех деталей между собой, качественный крой – все это выгодно выделяет их от изделий массового производства.",yandex,['zanaves1609000@gmail.com'],['+375291609000'],05-10-2025 23:01:24
3,производство ШТОР,149,https://etalon-design.by,Дизайн и индивидуальный пошив штор «под ключ». Бесплатный выезд дизайнера. который поможет определиться с выбором и подберет ткань.,yandex,['etalon_shtor@mail.ru'],"['+375295984984', '+375445984984']",05-10-2025 23:01:24
3,производство ШТОР,149,https://sunlock.by,"Предлагаем индивидуальный пошив штор, рольштор, жалюзи по доступным ценам! Всего за 2 дня! Замер и консультации - бесплатно! Акции и скидки! Возможна рассрочка! Звоните!",yandex,['sunlock.by@mail.ru'],"['+375172829070', '+375292559070', '+375296079070']",05-10-2025 23:01:24
3,производство ШТОР,149,https://xn--80a1agg3a.xn--90ais,Шторы и деревянные жалюзи. Электрокарнизы на заказ. Пошив штор.,yandex,['salons.bel@ya.ru'],"['+375296164141', '+375336164141']",05-10-2025 23:01:24
3,производство ШТОР,149,https://etalonshtor.by,,yandex,['etalon_shtor@mail.ru'],"['+375295984984', '+375445984984']",05-10-2025 23:01:24
3,производство ШТОР,149,https://fastovets.by,"Огромный выбор рулонных штор онлайн - эксклюзивные коллекции, собственное производство, лучшие цены. Доставка по Минску и Беларуси.",yandex,['shop@fastovets.by'],['+375293500000'],05-10-2025 23:01:24
3,производство ШТОР,149,https://shtori.by,Купить шторы с доставкой по доступной цене в Минске и по всей Беларуси . Заказать можно по номеру телефона +375 (29) 104-04-04.,yandex,['odincova.com@mail.ru'],"['+375173779460', '+375291930681', '+375293395195']",05-10-2025 23:01:24
3,производство ШТОР,149,https://decorshtor.by,Вы можете купить шторы на любой бюджет. Полный комплекс услуг «под ключ». Дизайнеры с многолетним опытом.,yandex,['info@electrokarniz.by'],['+375296090022'],05-10-2025 23:01:24
3,производство ШТОР,149,https://faktura.by,"Основные наши преимущества: 1. ОПЫТ РАБОТЫ БОЛЕЕ 20 ЛЕТ В сфере текстиля работаем более 20 лет. Благодаря большому опыту работы наши сотрудники знают, что такое дизайн штор, как найти подход к каждому клиенту и удовлетворить все его пожелания по текстильному оформлению. 2. ИНДИВИДУАЛЬНЫЙ ПОДХОД Индивидуальный подбор и пошив штор на заказ позволяют создавать уникальные проекты...",yandex,"['info@faktura.by', 'office.agrolink@servolux.by']","['+375297471147', '+375297472547', '+375297473047', '+375297474147', '+375297474799']",05-10-2025 23:01:24
