user_id,query,domain,description,engine,emails,phones,dateOfSearch
1,этикетки оптом,https://m-box.by,"Этикетки в рулонах самоклеящиеся, продажа оптом и в розницу с доставкой по Минску и всей Беларуси. Узнайте цену! Звоните: +375(44)504-74-74.",google,"['absolutpack@mail.ru', 'info@m-box.by']",['+375445047474'],30-08-2025 17:06:22
1,этикетки оптом,https://labelbel.by,Самоклеящаяся этикетки из материала Веллум 100*70 мм. В наличии. Опт и розница. от 19 руб./тыс. шт. Купить. Оптовые цены. Описание. Предлагаем Вашему вниманию ...,google,['labelbelbb@mail.ru'],"['+375172820311', '+375173889484', '+375293117776', '+375293807776', '+375294911911']",30-08-2025 17:06:22
1,этикетки оптом,https://megafoto.by,"Печать наклеек, стикеров на бумаге, белой и прозрачной пленке с контурной резкой. Этикетки на бутылки.",google,['info@fotocenter.by'],"['+375152550011', '+375152550099', '+375293741877', '+375298838883']",30-08-2025 17:06:22
1,этикетки оптом,https://jazzdecor.by,Этикетки бандероль оптом: ✓ Европейское качество. ✓ Бесплатный дизайн. ✓ Оперативные поставки. ✓ Гибкая система скидок. ✓ Сертификация. ➤ Звоните.,google,['sales@jazzdecor.by'],['+375447665843'],30-08-2025 17:06:22
1,этикетки оптом,https://ligopak.by,Самоклеящиеся этикетки в рулонах оптом по низкой цене с доставкой по всей Беларуси. ⭐Этикет ленты для пистолета аппликатора в наличии от поставщика ЛигоПак.,google,['sales@ligopak.by'],['+375336309050'],30-08-2025 17:06:22
1,этикетки оптом,https://www.officeton.by,Купить Самоклеящаяся бумага и этикетки оптом в интернет-магазине Офистон. Оплата по безналичному расчёту с доставкой по Минску и Минской области — Солигорск ...,google,['info@officeton.by'],"['+375173885959', '+375333182182', '+375445182182']",30-08-2025 17:06:22
1,этикетки оптом,https://www.gala-poly.by,Этикетки жаккардовые оптом. Жаккард — прочная и красивая ткань. Основа из гобелена образует определенный узор за счет плетения нитей. Она очень прочная ...,google,['info@gala-poly.com'],['+375298285555'],30-08-2025 17:06:22
1,этикетки оптом,https://artery.by,"Этикетки самоклеящиеся, ценники можно выбрать и купить в нашем каталоге. Самый крупный склад канцелярских товаров в Гродненской области.",google,['office@artery.by'],"['+375152603317', '+375293663317', '+375333663317']",30-08-2025 17:06:22
1,этикетки оптом,https://upakovki.by,"ООО «Лебрас Маркет» предлагает услуги по изготовлению самоклеющихся этикеток на заказ. Мы можем изготовить этикетки любого размера, формы, материала и цвета.",google,['lebras@tut.by'],"['+375296426963', '+375296977375']",30-08-2025 17:06:22
1,этикетки оптом,https://papershop.by,"Для постоянных клиентов предусмотрены скидки! Склад: г.Минск, ул. Казинца, 42 · +375 (29) 339-53-39 · Офис: ул ...",google,"['info@papershop.by', 'sadas_123@mail.ru']","['+375172248933', '+375172633067', '+375172638932', '+375293395339', '+375293395739', '+375293396839']",30-08-2025 17:06:22
1,этикетки оптом,https://furnitop.by,"Наш ассортимент включает в себя этикетки различных видов: от классических пластиковых до текстильных. Этикетки помогают не только в брендинге, но и ...",google,['furnitop@furnitop.by'],"['+375152621290', '+375152626041', '+375152723240', '+375162356983', '+375172002130', '+375173044000', '+375296201570', '+375330679895']",30-08-2025 17:06:22
1,этикетки оптом,https://maxcom.by,"Dec 1, 2024 ... Цена, описание и технические харктеристики — «Самоклеящаяся этикетка: 25х25х25мм символ ""Молния"" IEK | YPC30-MOLNI-1-100» в каталоге ...",google,"['brest@maxcom.by', 'market@maxcom.by', 'mogilev@maxcom.by', 'sklad@maxcom.by', 'vitebsk@maxcom.by']","['+375173367266', '+375173367466', '+375173368166', '+375173369077', '+375173369366', '+375173369766', '+375293361177', '+375293367266', '+375293367466', '+375293368166', '+375293369077', '+375293369366', '+375293369766']",30-08-2025 17:06:22
