user_id,query,domain,description,engine,position,emails,phones,dateOfSearch
1,поставщик фруктов,https://www.b2b.by,"Поставщики овощей и фруктов. АМИФРУТ ООО. АМИФРУТ ООО · 101 · +375172004981, +375172002464 · 220095, город Минск, Западная 19. www.amifruit.by.",google,999,['example@example.by'],"['+375151296666', '+375165332944', '+375172394075', '+375172583299', '+375177021866', '+375177263823', '+375225731519', '+375234222141', '+375236254796', '+375293032031', '+375293588319', '+375293901530', '+375296644080', '+375333369399', '+375336709595', '+375445210000', '+375447234234', '+375447741194']",04-09-2025 10:53:25
1,поставщик фруктов,https://www.amifruit.by,Компания «АмиФрут» — поставка сочных фруктов и полезных овощей с их последующей продажей мелким и крупным оптом . На территории нашей страны «АмиФрут ...,google,999,['amifruit@mail.ru'],"['+375172004981', '+375296689813']",04-09-2025 10:53:25
1,поставщик фруктов,https://fruitreal.by,"Бизнес которой окрашен в яркую гамму всего разнообразия фруктов и овощей, выращенных с теплотой и любовью в разных уголках нашей планеты. Наш бизнес делает ...",google,999,['info@fruitreal.by'],['+375214411030'],04-09-2025 10:53:25
1,поставщик фруктов,https://www.belarusinfo.by,"У нас вы найдете описания деятельности, адреса, телефоны, схемы проезда и официальные сайты компаний, которые предлагают услуги и товары в разделе поставщики ...",google,999,['maloritakosk@yandex.ru'],"['+375165120163', '+375165120707', '+375165120717', '+375173733417', '+375173740510', '+375173743400', '+375173743411', '+375173773300', '+375293213300']",04-09-2025 10:53:25
1,поставщик фруктов,https://belslavprod.by,Список наших поставщиков не исчерпывается белорусскими производителями. Налаженные связи с зарубежными производителями фруктов и овощей позволяют нам делать ...,google,999,['belslavprod@gmail.com'],['+375172515443'],04-09-2025 10:53:25
1,поставщик фруктов,https://ilex.by,"Aug 20, 2025 ... Типовой договор нужно использовать поставщикам и заготовителям с 21.08.2025 при согласовании условий поставки. Типовая форма договора, среди ...",google,999,['ilex@ilex.by'],"['+375173082828', '+375333502828']",04-09-2025 10:53:25
1,поставщик фруктов,https://neftehim.by,Купить овощные и фруктовые ящики в Беларуси от компании-поставщика ЭдвансНефтеХим ▻ Доставка по РБ и СНГ ▻ Продажа оптом по лучшим ценам ▻ Сертифицированная ...,google,999,['neftesorb@xmail.ru'],"['+375173999797', '+375293777736']",04-09-2025 10:53:25
1,поставщик фруктов,https://agrofresh.by,"ООО ""АГРОФРЕШ ГРУПП"" - ваш надёжный партнёр в поставках свежих овощей и фруктов для торговых сетей! Специализируемся на оптовых поставках плодоовощной продукции ...",google,999,['volodko@agrofresh.by'],"['+375295205020', '+375296602737']",04-09-2025 10:53:25
1,поставщик фруктов,https://officelife.media,"Mar 3, 2022 ... И новые поставки фруктов под вопросом. Сейчас белорусские логисты с особенным внимание следят за новостями о том, насколько поставщики фруктов ...",google,999,"['info@officelife.media', 'reklama@officelife.media']","['+375173885960', '+375447727722']",04-09-2025 10:53:25
1,поставщик фруктов,https://planetarestoranov.by,"Первый оптовый поставщик свежих и качественных продуктов, овощей и фруктов в Беларуси. Доставляем продукты в рестораны, гостиницы, магазины и организации.",google,999,"['planeta_restoranov_plus@mail.ru', 'pr-pack@mail.ru']","['+375293318430', '+375293680395', '+375293700217', '+375445064034', '+375445119569', '+375447354085', '+375447357090', '+375447429356', '+375447439486', '+375447600143']",04-09-2025 10:53:25
