user_id,query,domain,description,engine,emails,phones,dateOfSearch
1,бумага для камамбер купить,https://lumitex.by,Бумага · Бумага мелованная для офсетной печати Бумага офсетная Бумага газетная Бумага типографская Бумага этикеточная Бумага самоклеящаяся Бумага для ...,google,['info@lumitex.by'],"['+375173772233', '+375291555557', '+375298555557', '+79197624072']",30-08-2025 14:28:14
1,бумага для камамбер купить,https://p24.by,Время покупать · Твой ПерекрестОК · Baby BOOM! Онлайн дешевле · Скидки до -50 ... Туалетная бумага Batist Premium pure white (3сл*4рул) Россия. 3.85 руб/шт.,google,"['support@p24.by', 'zezulina@prk.by']","['+375222422068', '+375445400884', '+375445954954']",30-08-2025 14:28:14
1,бумага для камамбер купить,https://santa.by,"Сегодня в группе компаний SANTA работают люди разных профессий. Но всех нас объединяют общие ценности – ответственность, целеустремленность и доброжелательность ...",google,['info@santa.by'],['+375162299110'],30-08-2025 14:28:14
1,бумага для камамбер купить,https://kopeechka.by,«Копеечка» – это более 850 продуктовых магазинов формата «у дома» по всей Беларуси.,google,['7000@dobronom.by'],['+375291447000'],30-08-2025 14:28:14
1,бумага для камамбер купить,https://www.sirodelie.by,"... Бумага для сыра Камамбер · Бумага для сыра Горгонзола · Латексное покрытие ... 54,00 р. Кол-во. Купить. Наполнитель для сладкого ""Грецкий орех, амаретто"" 350 ...",google,"['sirodelie-by@hotmail.com', 'sirodelieby@yandex.by']","['+375295739132', '+375336371584', '+375447739727']",30-08-2025 14:28:14
1,бумага для камамбер купить,https://food375.by,- +. В корзинуВ корзине · Сыр КАМАМБЕР с белой плесенью из Жуковки 50%. Артикул: 9656. 9.72 BYN/шт. - +. В корзинуВ ...,google,['info@food375.by'],['+375293759955'],30-08-2025 14:28:14
1,бумага для камамбер купить,https://banketexpress.by,"Сыры: «Камамбер», «Креметте», «Дор-блю», «Чеддер»; виноград красный ... Где можно купить брускетты на дом? Лучше доставка брускетт - banketexpress ...",google,"['info@banketexpress.by', 'info@banktexpress.by']","['+375292146146', '+375296623735']",30-08-2025 14:28:14
1,бумага для камамбер купить,https://www.belmilk.by,Прайс-лист · Реализуемое имущество · Новости · Вакансии · Контакты · ОАО «Минский молочный завод № 1» · Производственные участки · ТУП «Городской молочный завод ...,google,['secretar@belmilk.by'],"['+375172705017', '+375172705018']",30-08-2025 14:28:14
1,бумага для камамбер купить,https://dionis-shop.by,"Изысканные торты специально для Вас, хлебные изделия из натуральных компонентов и всегда свежие роллы по вкусной цене!",google,['info@resttrade.by'],"['+375214411001', '+375214411006', '+375214411020', '+375214411021', '+375291803362', '+375445020904']",30-08-2025 14:28:14
1,бумага для камамбер купить,https://money.onliner.by,"Feb 18, 2025 ... Читайте Onliner там, где вам удобно. В конце зимы производители отправили в магазины очередную порцию новинок. Показываем, что из этого ...",google,['ga@onliner.by'],[],30-08-2025 14:28:14
