user_id,query,region,domain,description,engine,emails,phones,dateOfSearch
30,подгузники производитель цена,149,https://edostavka.by,,yandex,"['info@e-dostavka.by', 'obr@e-dostavka.by', 'u003einfo@e-dostavka.by']","['+375172702914', '+375172703375', '+375291066358']",06-11-2025 12:49:23
30,подгузники производитель цена,149,https://healthplanet.by,"Детские подгузники — Аптечная сеть Планета Здоровья — Доставка на дом косметики, медтехники и ИМН. Бронирование лекарств и БАДов для самовывоза в удобную для Вас аптеку.",yandex,['info@healthplanet.by'],"['+375255375050', '+375295375050', '+375445375050']",06-11-2025 12:49:23
30,подгузники производитель цена,149,https://babymag.by,,yandex,['babymag@bk.ru'],"['+375257355007', '+375297355007', '+375447355007']",06-11-2025 12:49:23
30,подгузники производитель цена,149,https://mamashop.by,Бесплатная доставка действует от 35 рублей в чеке. У нас широкий ассортимент по брендам и размерам. Мы предлагаем низкие цены на детские подгузники ориентированные для разного возраста и веса. Каталог интернет-магазина содержит модели размеров: от 2 до 5 килограммов.,yandex,['mamashop2010@yandex.by'],"['+375291318086', '+375297547541', '+375447547541', '+73951543183']",06-11-2025 12:49:23
30,подгузники производитель цена,149,https://4karapuzika.by,"Второй для детей, которые научились ползать или ходить – они не расстегнуться и не сползут в процессе движения. Выбирайте подгузники по параметрам: цена, производитель, вес и размер ребенка. И заказывайте из представленных вариантов.",yandex,"['4karapuzika@tut.by', '4karapuzika@tyt.by']","['+375292844244', '+375336544001']",06-11-2025 12:49:23
30,подгузники производитель цена,149,https://medlen.by,"Подгузники для взрослых разных моделей, объемов впитываемости и размеров, оптом и в розницу, от производителя. Возможна доставка.",yandex,"['hr@medlen.by', 'office@medlen.by', 'sales@medlen.by', 'snab@medlen.by']","['+375152609530', '+375152684984', '+375152684987', '+375292200522', '+375333483334', '+375333487447', '+375339003460', '+375447525333']",06-11-2025 12:49:23
30,подгузники производитель цена,149,https://belemsa.com,,yandex,"['aniskin@belemsa.com', 'anna.kor@belemsa.com', 'bulai@belemsa.com', 'control@belemsa.com', 'customs@belemsa.com', 'finance@belemsa.com', 'galina@belemsa.com', 'grushetskaya@belemsa.com', 'i_boyko@belemsa.com', 'info@belemsa.com', 'ms@belemsa.com', 'natallia@belemsa.com', 'oksana@belemsa.com', 'rashchektayeva@belemsa.com', 'safonov@belemsa.com', 'snab@belemsa.com', 'teknolog@belemsa.com', 'tpavlova2021@belemsa.com', 'vatsyra@belemsa.com', 'vorochaeva@belemsa.com']","['+375222702470', '+375291723070', '+375293809390', '+375296104213', '+375296138308', '+375296835114', '+375336279267', '+375445144374', '+375445224600', '+375445663932', '+375445708085', '+375445856966', '+375447400018', '+375447897461']",06-11-2025 12:49:23
30,подгузники производитель цена,149,https://anytos.ru,"При выборе подгузников (памперсов), во-первых, обращайте внимание на бренд, компанию-производителя. Высоким качеством и функциональностью отличается продукция таких всемирно известных марок как Libero, Huggies, Pampers, Merries. Это подгузники, в которых удобство сочетается с практичностью, функциональностью, красотой и приемлемой ценой.",yandex,"['info@anytos.ru', 'o.belyakova@granteks-opt.ru', 'zakaz@granteks-opt.ru']","['+74953692354', '+74956460584']",06-11-2025 12:49:23
30,подгузники производитель цена,149,https://gxm.su,Купить Детские подгузники оптом и в розницу в интернет-магазине Глобал Маркет с доставкой по Москве и России. В каталоге представлен огромный выбор сертифицированной продукции по низким ценам.,yandex,['zapros@gxm.su'],['+74951651306'],06-11-2025 12:49:23
30,подгузники производитель цена,149,https://polza-shop.by,,yandex,"['belpa-roznica@tut.by', 'shoppolza.by@gmail.com']","['+375172151465', '+375172152626', '+375172477916', '+375173908225', '+375293332096', '+375293958225', '+375333968225', '+375445688792', '+375447969671']",06-11-2025 12:49:23
30,подгузники производитель цена,149,https://sundelight.by,"Благодаря своим характеристикам многоразовые подгузники завоевали в Великобритании множество наград в таких номинациях, как: «Отзывы родителей», «Лучшая цена» и «Лучшее качество».",yandex,['sundelight2005@mail.ru'],"['+375173008714', '+375173008715', '+375291289849']",06-11-2025 12:49:23
30,подгузники производитель цена,149,https://pharmamall.by,"Подгузники детские с доставкой по Минску. Широкий выбор лекарственных средств, аптечной косметики и других товаров в интернет-аптеке pharmamall.by.",yandex,['pharmamall_sklad@pharma.by'],['+375291269487'],06-11-2025 12:49:23
