user_id,query,domain,description,engine,emails,phones,dateOfSearch
1,этикетка купить,https://supershtrih.ru,"Самоклеящиеся этикетки на заказ для принтера в Москве оптом и в розницу по выгодной цене предлагает наш интернет-магазин! Высокое качество наклеек в рулоне, ...",google,['aztek-info@supershtrih.ru'],"['+74951234501', '+78005002529', '+79801518043']",03-09-2025 10:54:55
1,этикетка купить,https://galileonovaroll.ru,Пивная этикетка – купить этикетку на пивную бутылку оптом от производителя GALILEO NOVAROLL. Изготавливается из металлизированной бумаги.,google,['info@galileonovaroll.ru'],['+74957835207'],03-09-2025 10:54:55
1,этикетка купить,https://ribbons.ru,Производим термотрансферные этикетки - бумажные (полуглянец) и полипропиленовые - в рулонах стандартных размеров и по индивидуальным требованиям заказчиков.,google,"['marketing@colortek.ru', 'zapros@ribbons.ru']","['+78005559703', '+79999999999']",03-09-2025 10:54:55
1,этикетка купить,https://scanberry.ru,Купить термотрансферные этикетки по низкой цене с доставкой по России. Наличие на собственном складе гарантирует быструю доставку и высокое качество ...,google,"['manager@highsystem.ru', 'manager@scanberry.ru']","['+74992882709', '+78006002376', '+79252177381', '+79724046790']",03-09-2025 10:54:55
1,этикетка купить,https://www.sazi-group.ru,Герметик Сазиласт 25 (серая этикетка). СТО 038-37547621-2016 1 2П М ГОСТ Р 59522-2021. В наличии. Возможна доставка. Цена по запросу.,google,['sazi@sazi-group.ru'],['+74952218760'],03-09-2025 10:54:55
1,этикетка купить,https://elves.ru,"Термоэтикетки купить. Каталог. Большой выбор. Низкие цены. Доставка ... Чековая лента и самоклеющиеся этикетки · Расходные материалы, аккумуляторы ...",google,"['info@elves.ru', 'webmaster@elves.ru']","['+78469791111', '+79277502747']",03-09-2025 10:54:55
1,этикетка купить,https://kkm74.ru,"Бумажная самоклеящиеся этикетка различается на ЭКО, ПЛГ и ТОП. Их предназначение – маркировка упаковки, товаров и грузов в различных условиях.",google,['info@kkm74.ru'],"['+73512232036', '+73512610640']",03-09-2025 10:54:55
1,этикетка купить,https://master-plomb.ru,Наклейка-пломба: купить можно оптом от 1000 до 10 тысяч штук в партии. Собирается весь заказ очень быстро: от 2 до десяти дней уходит на подготовку товаров.,google,['info@master-plomb.ru'],"['+74957296083', '+79263248160']",03-09-2025 10:54:55
1,этикетка купить,https://r-color.ru,"Наклейки самоклеящиеся в Кирове. Заказ изготовления наклеек из бумаги, пленки в РЕСПУБЛИКЕ ЦВЕТА по низкой цене, скидки.",google,['mail@r-color.ru'],['+78332555900'],03-09-2025 10:54:55
1,этикетка купить,https://furtek.ru,ПРОТИВОКРАЖНЫЕ ЭТИКЕТКИ и датчики купить оптом для защиты товара от хищений. Противокражные метки предназначены для предотвращения хищений товаров из ...,google,"['astrahan@furtek.ru', 'barn@furtek.ru', 'bel@furtek.ru', 'bryansk@furtek.ru', 'chel@furtek.ru', 'chita@furtek.ru', 'ekb@furtek.ru', 'info@furtek.ru', 'irkutsk@furtek.ru', 'kazan@furtek.ru', 'kem@furtek.ru', 'khabarovsk@furtek.ru', 'korolev@furtek.ru', 'krasnodar@furtek.ru', 'krasnoy@furtek.ru', 'krym@furtek.ru', 'kursk@furtek.ru', 'lipeck@furtek.ru', 'lyubercy@furtek.ru', 'msk@furtek.ru', 'mytishchi@furtek.ru', 'nn@furtek.ru', 'novk@furtek.ru', 'nsk@furtek.ru', 'omsk@furtek.ru', 'perm@furtek.ru', 'rnd@furtek.ru', 'ryazan@furtek.ru', 'samara@furtek.ru', 'saratov@furtek.ru', 'simferopol@furtek.ru', 'sochi@furtek.ru', 'spb@furtek.ru', 'stavropol@furtek.ru', 'tomsk@furtek.ru', 'tula@furtek.ru', 'ufa@furtek.ru', 'ulan-ude@furtek.ru', 'vladivostok@furtek.ru', 'volgograd@furtek.ru', 'voroneg@furtek.ru']","['+73012379367', '+73022217436', '+73432279804', '+73472249253', '+73512149805', '+73812790078', '+73822609727', '+73833049501', '+73842780819', '+73843328903', '+73852556651', '+73912347218', '+73952436394', '+74212358489', '+74232390634', '+74712540919', '+74722232807', '+74732602141', '+74742286770', '+74832770376', '+74872770538', '+74912202325', '+74951233812', '+74986819995', '+74986829084', '+74986829121', '+78126799516', '+78314222463', '+78435282970', '+78442968690', '+78452694185', '+78469537920', '+78512442782', '+78619914778', '+78624440630', '+78632850917', '+78652257651', '+79780087364']",03-09-2025 10:54:55
1,этикетка купить,https://vormatic.ru,Защитные бирки ... 1194000 шт. ... Розн. 0.69 ₽. Опт. ... Розн. 0.72 ₽. Опт. ... 500000 шт. ... Розн. 1.96 ₽. Опт. ... 1700 шт. ... Розн. 3.74 ₽. Опт. ... Розн. 3.74 ₽. Опт.,google,['sale@vormatic.ru'],"['+74732280208', '+74732280210', '+78006008828']",03-09-2025 10:54:55
1,этикетка купить,https://fabrika-start.ru,Аксессуары для кия — Наклейки для кия — купить от Фабрики СТАРТ. Цены от производителя ✔️. Товары в наличии . Доставка по Москве и России. Акции и скидки ❗.,google,"['302@fabrika-start.ru', '5008001@fabrika-start.ru', 'bsalon@fabrika-start.ru', 'info@fabrika-start.ru', 'marketplace@start-line.ru', 'opt@fabrika-start.ru', 'zakaz-msk@start-line.ru']","['+73833270770', '+73833472191', '+74951452311', '+74957925445', '+78005054490']",03-09-2025 10:54:55
1,этикетка купить,https://shop4shop.net,"Все виды клейких защитных этикеток для товаров, низкие цены, всегда в наличии, доставка по всей России, возможен самовывоз в Москве.",google,"['info@shop4shop.net', 'spb@shop4shop.net']","['+74712238193', '+74842333141', '+74862222378', '+74872751326', '+74957889546', '+78007079546']",03-09-2025 10:54:55
1,этикетка купить,https://www.gala-poly.ru,"У нас вы можете приобрести качественные печатные лейблы на одежду. Для изготовления продукции вам необходимо будет выбрать цвет, дизайн шрифта, а также материал ...",google,['info@gala-poly.ru'],"['+74957770198', '+78005511970']",03-09-2025 10:54:55
