user_id,query,region,domain,description,engine,emails,phones,dateOfSearch
3,бумажные стаканчики от производителя Минская область,166,https://toriya.by,,yandex,['info@toriya.by'],"['+375172717779', '+375291117911', '+375291117971']",17-10-2025 09:15:06
3,бумажные стаканчики от производителя Минская область,166,https://paperko.by,"Бумажные стаканчики от белорусского производителя «3Д Паперко» помогут сделать бизнес более узнаваемым и выделиться среди конкурентов. На стаканчики можно нанести логотип компании, номера телефонов, адрес сайта, адрес точки и другие данные, тогда он станет еще и рекламным носителем. Изготовление партии с нанесением логотипа и элемента контроля вскрытия проходит в сжатые сроки.",yandex,['info@paperko.by'],['+375297161111'],17-10-2025 09:15:06
3,бумажные стаканчики от производителя Минская область,166,https://psp.by,,yandex,"['7160002@psp.by', '7161647@psp.by', '7878753@psp.by', 'info@psp.by']","['+375172583082', '+375172639769', '+375296839319', '+375447160002', '+375447161647', '+375447878749', '+375447878753']",17-10-2025 09:15:06
3,бумажные стаканчики от производителя Минская область,166,https://6699.by,,yandex,['zakaz.cups@gmail.com'],"['+375296900724', '+375297584001', '+375336884001']",17-10-2025 09:15:06
3,бумажные стаканчики от производителя Минская область,166,https://raivbel.by,,yandex,['web.market@raivbel.by'],"['+375163650584', '+375296220008', '+375333548888']",17-10-2025 09:15:06
3,бумажные стаканчики от производителя Минская область,166,https://kryshar.by,,yandex,['office@kryshar.by'],"['+375173181333', '+375173608211', '+375173927632', '+375296908683', '+375297673601', '+375297728882']",17-10-2025 09:15:06
3,бумажные стаканчики от производителя Минская область,166,https://plastifica.by,"Купить бумажные одноразовые стаканы в Минске с быстрой доставкой по всей Беларуси можно в компании ООО «ПЛАСТИФИКА» – оптовом поставщике одноразовой посуды и упаковки. В нашем каталоге представлены стаканы из ламинированной и крафт-бумаги, идеально подходящие для горячих и холодных напитков.",yandex,['info@plastifica.by'],"['+375173371241', '+375293907500', '+375293908900']",17-10-2025 09:15:06
3,бумажные стаканчики от производителя Минская область,166,https://vestpak.by,"Наш ассортимент бумажных стаканов. 1. Однослойные бумажные стаканчики - Универсальность: подходят как для горячих, так и для холодных напитков. - Надежность: специальная ламинация предотвращает размокание и протекание. - Комфорт для гостей: дополните двухслойными манжетами для защиты рук от высокой температуры, держатели на 2 или 4 стакана — удобно для гостей, которые берут несколько напитков.",yandex,['info@vestpak.by'],['+375447992000'],17-10-2025 09:15:06
3,бумажные стаканчики от производителя Минская область,166,https://recool.by,,yandex,"['buh.recool@gmail.com', 'recool.print@gmail.com', 'recool2010@gmail.com', 'recool2013@gmail.com', 'recool2020@gmail.com', 'recool2021@gmail.com', 'zakazminsk24@gmail.com']","['+375172345093', '+375291556003', '+375291557004', '+375293834818']",17-10-2025 09:15:06
3,бумажные стаканчики от производителя Минская область,166,https://bona.by,"Одноразовые бумажные стаканы. Наша компания рада предложить вам огромный выбор бумажных стаканчиков различной вместимости - от 100 мл до 400 мл. Все стаканчики, которые мы предлагаем, являются одноразовыми и идеально подходят для упаковки любых горячих или холодных напитков, включая кофе, чай и другие напитки.",yandex,['info@bona.by'],"['+375295276863', '+375445876863']",17-10-2025 09:15:06
3,бумажные стаканчики от производителя Минская область,166,https://cupmaker.net,Бумажные стаканчики для кофе от производителя.,yandex,['senia2001@mail.ru'],['+79265486818'],17-10-2025 09:15:06
3,бумажные стаканчики от производителя Минская область,166,https://tlid.by,Производитель.,yandex,['info@tlid.by'],"['+375173770000', '+375173771111', '+375173852292', '+375296440444', '+375447740404']",17-10-2025 09:15:06
3,бумажные стаканчики от производителя Минская область,166,https://pechatnik.by,Бумажные одноразовые стаканы на заказ - 0.,yandex,"['a.gordienko@pechatnik.by', 'info@pechatnik.by', 'v.zaigraeva@pechatnik.by']","['+375291188029', '+375293886699']",17-10-2025 09:15:06
3,бумажные стаканчики от производителя Минская область,166,https://ligopak.by,,yandex,['sales@ligopak.by'],['+375336309050'],17-10-2025 09:15:06
3,бумажные стаканчики от производителя Минская область,166,https://pandaprint.by,,yandex,['6055969@mail.ru'],"['+375173222207', '+375291207722', '+375291250077', '+375297122267', '+375445972207']",17-10-2025 09:15:06
3,бумажные стаканчики от производителя Минская область,166,https://packpro.by,,yandex,"['buh@packpro.by', 'cmo@packpro.by', 'info@packpro.by', 'logist@packpro.by', 'market@packpro.by', 'sales@packpro.by']",['+375445023176'],17-10-2025 09:15:06
3,бумажные стаканчики от производителя Минская область,166,https://posuda1.by,Картонные тарелки и стаканы не обжигают рук и долго остаются теплыми. Наша компания поставляет одноразовую посуду из картона напрямую от производителя. Мы гарантируем ее высокое качество и лучшую оптовую цену! Ассортимент и преимущества бумажной посуды в нашем каталоге который вас приятно порадует товарами и ценами,yandex,['info@posuda1.by'],"['+375293044343', '+375336636655']",17-10-2025 09:15:06
